Wavenumber parallel perpendicular
76.10728 -0.00265102063 0.11007888276
76.5894 -0.01482554622 0.11878851864
77.07153 -0.03771581789 0.13104295028
77.55365 -0.0623198274 0.1459034456
78.03577 -0.0463118715 0.1582096032
78.5179 -0.0258605006 0.1686912832
79.00002 -0.0095920101 0.1758750532
79.48215 0.0004294959 0.1785123736
79.96427 0.0039259864 0.1764984276
80.4464 0.0016249208 0.1711187324
80.92852 -0.005725521 0.1649035432
81.41064 -0.0179904411 0.1610402948
81.89277 -0.03492888452 0.16216750704
82.37489 -0.05188837108 0.16866970736
82.85702 -0.05144652226 0.17761426672
83.33914 -0.0315450905 0.1863100976
83.82127 -0.0049691733 0.1939179572
84.30339 0.02251545 0.200488354
84.78551 0.0474925452 0.2071835656
85.26764 0.0681463907 0.2154516452
85.74976 0.0848394869 0.2259058604
86.23189 0.0999659254 0.2377336588
86.71401 0.1165806317 0.2490611684
87.19614 0.1365417065 0.2579390088
87.67826 0.1595864196 0.2631722984
88.16039 0.1839254401 0.2645146328
88.64251 0.2075374569 0.26239015
89.12463 0.2289899938 0.2576476276
89.60676 0.2473348445 0.2516118264
90.08888 0.2615449354 0.2461473476
90.57101 0.2703155646 0.2432599664
91.05313 0.272605246 0.2442575608
91.53526 0.2685304285 0.2491206388
92.01738 0.259958602 0.2566400364
92.4995 0.2504689017 0.2651547448
92.98162 0.2446717731 0.2733572776
93.46375 0.2470421636 0.2807757876
93.94587 0.2606048203 0.287685706
94.42799 0.2859272192 0.2944341972
94.91012 0.3207158142 0.3006832224
95.39224 0.360099118 0.3053348144
95.87437 0.397611876 0.307268368
96.35649 0.4268074 0.3061957096
96.83862 0.443082908 0.3029301924
97.32074 0.445047159 0.2990060348
97.80286 0.434827205 0.2960917036
98.28499 0.417178338 0.2955928184
98.76711 0.397796993 0.2984085016
99.24924 0.381549852 0.3045798096
99.73136 0.371293336 0.3128854124
100.2135 0.367610333 0.3208631184
100.6956 0.369287698 0.3255712592
101.1777 0.374023042 0.3248063676
101.6599 0.379019939 0.3181516976
102.142 0.381518966 0.3073349576
102.6241 0.379412254 0.2957055552
103.1062 0.371892048 0.2870441816
103.5884 0.3598913515 0.2842484964
104.0705 0.3461634618 0.2884186448
104.5526 0.3349616688 0.2984677124
105.0347 0.331248224 0.3111846144
105.5169 0.3392541439 0.3219015844
105.999 0.360725621 0.3258578576
106.4811 0.393772071 0.3198388996
106.9632 0.432965414 0.3033977452
107.4454 0.470561271 0.2791644988
107.9275 0.498434903 0.252100354
108.4096 0.510241805 0.2279013836
108.8917 0.503198648 0.2111065396
109.3738 0.478804717 0.2037405832
109.856 0.442217341 0.2050816988
110.3381 0.4007700175 0.2122717168
110.8202 0.3624142421 0.2211130812
111.3023 0.3343187416 0.226976904
111.7845 0.3214131547 0.2259879116
112.2666 0.3251327021 0.2162040144
112.7487 0.3431866546 0.1982562868
113.2308 0.3705805207 0.1751499244
113.713 0.4010591405 0.1512890588
114.1951 0.4282908783 0.1309921756
114.6772 0.4469283204 0.1169745456
115.1593 0.453651278 0.1096196244
115.6415 0.4478175774 0.1075686304
116.1236 0.4314389402 0.1089418088
116.6057 0.4085129841 0.1121258908
117.0878 0.3838058765 0.1159524432
117.57 0.3613939646 0.1196831988
118.0521 0.3434846885 0.1231460956
118.5342 0.3300381078 0.1270314892
119.0163 0.3194551266 0.1329106812
119.4985 0.310111841 0.1424014064
119.9806 0.3017779824 0.1557592212
120.4627 0.2956964935 0.1712740832
120.9448 0.2932651274 0.1861427524
121.427 0.2947574342 0.1977878716
121.9091 0.2991762043 0.2045228592
122.3912 0.3048295187 0.2055363156
122.8733 0.3097582107 0.2007456
123.3555 0.3119432357 0.1908374116
123.8376 0.3097603572 0.1773344408
124.3197 0.3027626945 0.162371022
124.8018 0.2922510728 0.1481573808
125.284 0.2810719271 0.1364442068
125.7661 0.272621147 0.1282205936
126.2482 0.2695389849 0.1235447048
126.7303 0.2726763175 0.1215078304
127.2124 0.2807635566 0.1207118836
127.6946 0.2909988713 0.1202540328
128.1767 0.3002586907 0.1204977444
128.6588 0.3062289493 0.12302433
129.1409 0.3079519927 0.1297747044
129.6231 0.3057961855 0.1418313424
130.1052 0.3011233538 0.1584607684
130.5873 0.2958172643 0.1769315328
131.0694 0.2916789229 0.1932207772
131.5516 0.2898408815 0.2032996812
132.0337 0.2905420084 0.2044634724
132.5158 0.2934231174 0.1961896112
132.9979 0.2980749258 0.180206158
133.4801 0.3043925437 0.1597644356
133.9622 0.3125033216 0.1384427572
134.4443 0.3223256202 0.1191021568
134.9264 0.3329836517 0.1036076052
135.4086 0.3424357007 0.0932820284
135.8907 0.3477763353 0.0891961708
136.3728 0.3462676947 0.0917745048
136.8549 0.336369581 0.1006109236
137.3371 0.3181275609 0.1151118408
137.8192 0.293170311 0.134857998
138.3013 0.2645984479 0.1589244448
138.7834 0.2365054769 0.1850761
139.2655 0.2129708647 0.2098990344
139.7477 0.1969184757 0.2297193096
140.2298 0.1893398244 0.241581032
140.7119 0.1891579092 0.2438700836
141.194 0.1938035027 0.2365679492
141.6762 0.2003161277 0.2212123672
142.1583 0.2065266036 0.2005574384
142.6404 0.2118506225 0.1778741756
143.1225 0.2174221083 0.1560054496
143.6047 0.2255041948 0.1366285888
144.0868 0.238340025 0.1202844236
144.5689 0.2568931091 0.1071754068
145.051 0.2800849751 0.098021506
145.5332 0.304946391 0.0942528136
146.0153 0.3277143031 0.0972762912
146.4974 0.3454071094 0.1071697396
146.9795 0.3568999039 0.1219969212
147.4617 0.3628121237 0.1385534172
147.9438 0.3645294645 0.1538447592
148.4259 0.3631540165 0.1662072192
148.908 0.3590580289 0.1754929396
149.3902 0.352308127 0.1822946928
149.8723 0.3436168612 0.1867819052
150.3544 0.3350011078 0.1880637352
150.8365 0.3294867148 0.1845688944
151.3187 0.329889383 0.1750822656
151.8008 0.3373479003 0.1596920336
152.2829 0.3504880224 0.1401142996
152.765 0.365724234 0.1192229368
153.2472 0.3785261794 0.0999893312
153.7293 0.3849764495 0.0845362804
154.2114 0.3828535933 0.0742062024
154.6935 0.3720247324 0.0703818764
155.1757 0.3547278864 0.0740837988
155.6578 0.3357372736 0.0839619572
156.1399 0.3209844882 0.0960661284
156.622 0.3148513037 0.106269438
157.1042 0.3182986422 0.1123469644
157.5863 0.3287649819 0.1143756856
158.0684 0.3414024423 0.1138637808
158.5505 0.3509560209 0.1123044208
159.0327 0.3535515685 0.110054516
159.5148 0.3477076836 0.1062851284
159.9969 0.3343510325 0.099891418
160.479 0.3161501415 0.0905380652
160.9612 0.2966209931 0.0791839136
161.4433 0.2793057472 0.0679386136
161.9254 0.2671012801 0.0595030524
162.4075 0.2616966009 0.0565760228
162.8896 0.2633022785 0.0612309236
163.3718 0.2710000641 0.0739619628
163.8539 0.2833115559 0.0931843924
164.336 0.2984182488 0.11589468
164.8181 0.3143091049 0.138665626
165.3003 0.3291611823 0.1583559648
165.7824 0.3418778652 0.1725251264
166.2645 0.3525016146 0.1796390596
166.7466 0.3621990855 0.1791577656
167.2288 0.3726732814 0.1715874952
167.7109 0.3851907018 0.1585161292
168.193 0.39972357 0.1425583236
168.6751 0.4147291118 0.1270691444
169.1573 0.4277330176 0.1154723856
169.6394 0.4364095438 0.110179982
170.1215 0.4395556194 0.11153791
170.6036 0.4373663155 0.1176511336
171.0858 0.4309561387 0.1253119516
171.5679 0.4216111227 0.1313424376
172.05 0.4101988619 0.1337690156
172.5321 0.396940107 0.1325576692
173.0143 0.3816706097 0.129587062
173.4964 0.3645688412 0.1276247412
173.9785 0.3469804605 0.1286814188
174.4606 0.3316438821 0.1329030472
174.9427 0.3219537197 0.13879547
175.4249 0.3207595538 0.1441420464
175.907 0.3293742449 0.146763738
176.3891 0.3469975097 0.145159146
176.8712 0.370615769 0.1391410108
177.3534 0.3955335117 0.1300888864
177.8355 0.4164958957 0.1205059152
178.3176 0.428956482 0.1132178652
178.7997 0.429974439 0.1108010024
179.2819 0.4187757385 0.1149828592
179.764 0.3973056215 0.1253868176
180.2461 0.3702704826 0.1387923636
180.7282 0.3438926766 0.1506040448
181.2104 0.3238584503 0.1576611388
181.6925 0.313602557 0.1603562532
182.1746 0.313780587 0.1627097164
182.6567 0.3232560008 0.1696340052
183.1389 0.3406977216 0.1827072764
183.621 0.364849634 0.1986807636
184.1031 0.3934333568 0.2120380812
184.5852 0.422698013 0.2181224892
185.0674 0.448265945 0.2147056604
185.5495 0.46642666 0.2023487356
186.0316 0.475110642 0.1840944952
186.5137 0.474297652 0.1646096276
186.9958 0.46594678 0.1487858504
187.478 0.4536186 0.1400696616
187.9601 0.441798228 0.1393511548
188.4422 0.4349027816 0.145203124
188.9243 0.436398523 0.1549725144
189.4065 0.448387399 0.165686444
189.8886 0.47133718 0.17475172
190.3707 0.503657806 0.1807640164
190.8528 0.541475272 0.1841448928
191.335 0.579268883 0.186996634
191.8171 0.611542464 0.1919292408
192.2992 0.634874866 0.2004817364
192.7813 0.649184653 0.212371522
193.2635 0.657496714 0.226107332
193.7456 0.664503453 0.2401723764
194.2277 0.67470854 0.253753214
194.7098 0.690864986 0.2667360476
195.192 0.713163316 0.279294202
195.6741 0.739384717 0.2914951248
196.1562 0.765971805 0.3031795492
196.6383 0.78959842 0.314132258
197.1205 0.808547496 0.3243977
197.6026 0.823289431 0.33453486
198.0847 0.836072934 0.345658148
198.5668 0.849875098 0.359226956
199.049 0.86727005 0.37667806
199.5311 0.889599592 0.399048584
200.0132 0.91655241 0.426742756
200.4953 0.946282688 0.459497676
200.9775 0.976217203 0.49650942
201.4596 1.004411925 0.53661058
201.9417 1.030814104 0.57841388
202.4238 1.057701518 0.620413112
202.906 1.089000418 0.661113068
203.3881 1.128884292 0.699326716
203.8702 1.180461176 0.734679
204.3523 1.245184922 0.768184384
204.8345 1.323076605 0.802566688
205.3166 1.413374902 0.842007496
205.7987 1.51519112 0.891249084
206.2808 1.627917979 0.954330168
206.763 1.751336383 1.033459768
207.2451 1.885480656 1.128484104
207.7272 2.030438563 1.237180032
208.2093 2.186252364 1.356317424
208.6915 2.353092725 1.483102852
209.1736 2.531714944 1.616440804
209.6557 2.724033575 1.757509512
210.1378 2.933497533 1.909490528
210.6199 3.164957034 2.076696776
211.1021 3.423926912 2.263546868
211.5842 3.715438173 2.473755504
212.0663 4.04284917 2.709885332
212.5484 4.40693368 2.973139884
213.0306 4.80545066 3.263172176
213.5127 5.2331722 3.57770908
213.9948 5.68227653 3.91198632
214.4769 6.14280093 4.25821572
214.9591 6.602895 4.605458
215.4412 7.04874018 4.94025444
215.9233 7.46430488 5.2479702
216.4054 7.83140664 5.51454156
216.8876 8.13056045 5.72803968
217.3697 8.34280918 5.87958976
217.8518 8.4524528 5.96343968
218.3339 8.44997215 5.976465
218.8161 8.33430751 5.917648
219.2982 8.11360565 5.78804952
219.7803 7.80413594 5.59141264
220.2624 7.42748952 5.3351606
220.7446 7.00691766 5.03104844
221.2267 6.56383885 4.6948198
221.7088 6.11550785 4.34458068
222.1909 5.67424873 3.99809608
222.673 5.24814035 3.66992736
223.1552 4.84252235 3.369284556
223.6373 4.4615141 3.099485972
224.1194 4.10892007 2.858991828
224.6015 3.788298655 2.643575176
225.0837 3.502399706 2.44864664
225.5658 3.252443758 2.270866312
226.0479 3.037671008 2.10860298
226.53 2.855427281 1.961352184
227.0122 2.701699283 1.828703932
227.4943 2.571791475 1.709577232
227.9764 2.460837715 1.60219334
228.4585 2.364047451 1.504742492
228.9407 2.276808103 1.416210136
229.4228 2.194849304 1.33675476
229.9049 2.114569146 1.267321044
230.387 2.033442467 1.208705608
230.8692 1.950306834 1.16060142
231.3513 1.865392014 1.12110724
231.8334 1.780029253 1.086961348
232.3155 1.69612527 1.054439628
232.7977 1.61556604 1.020565524
233.2798 1.539789944 0.984062948
233.7619 1.469714401 0.945547152
234.244 1.406025695 0.906816284
234.7262 1.349566521 0.869630344
235.2083 1.301519606 0.834646296
235.6904 1.263153395 0.8011025
236.1725 1.235210511 0.7673974
236.6547 1.217221699 0.732215748
237.1368 1.207156127 0.695534752
237.6189 1.201640534 0.658920152
238.101 1.196716279 0.624915236
238.5832 1.188793453 0.595859924
239.0653 1.175374758 0.572811184
239.5474 1.155258471 0.55517484
240.0295 1.128253693 0.541190452
240.5117 1.094681473 0.528941556
240.9938 1.055011442 0.517315436
241.4759 1.009831656 0.506423412
241.958 0.960134547 0.497261072
242.4402 0.907710605 0.490799188
242.9223 0.855355859 0.487006168
243.4044 0.80670135 0.484390544
243.8865 0.765613798 0.480376028
244.3687 0.735342819 0.472362968
244.8508 0.717704203 0.458939228
245.3329 0.712654164 0.44059884
245.815 0.718414509 0.419593944
246.2971 0.732029109 0.398999568
246.7793 0.75002427 0.381488052
247.2614 0.768908689 0.368369276
247.7435 0.785474534 0.359258372
248.2256 0.796992807 0.35246882
248.7078 0.801443327 0.345966016
249.1899 0.797821718 0.338429212
249.672 0.786474306 0.329883092
250.1541 0.769221164 0.321657468
250.6363 0.749026752 0.315850656
251.1184 0.729227556 0.3145415812
251.6005 0.712701433 0.3187712176
252.0826 0.701368344 0.327536616
252.5648 0.695965856 0.337632504
253.0469 0.69594255 0.344863508
253.529 0.699534578 0.34594274
254.0111 0.704181056 0.33982652
254.4933 0.70714934 0.327832472
254.9754 0.706080006 0.3127113836
255.4575 0.699269357 0.29737411
255.9396 0.685742868 0.2840151952
256.4218 0.6653594 0.2739199188
256.9039 0.639112685 0.2676467552
257.386 0.609501368 0.2651259908
257.8681 0.580579213 0.2655814436
258.3503 0.557347883 0.2675297284
258.8324 0.544468945 0.2690775956
259.3145 0.544604874 0.2684811404
259.7966 0.557058518 0.2647461608
260.2787 0.57756492 0.2580008904
260.7609 0.599615264 0.249451642
261.243 0.616734307 0.240915884
261.7251 0.624595765 0.234151104
262.2072 0.622049255 0.2303107752
262.6894 0.610781578 0.2297456568
263.1715 0.593962086 0.2321205436
263.6536 0.574639173 0.2366880736
264.1357 0.55467608 0.242624668
264.6179 0.534606124 0.2493744396
265.1 0.514281401 0.2568586944
265.5821 0.493862204 0.265366486
266.0642 0.47468436 0.2750838552
266.5464 0.459583897 0.2854783096
267.0285 0.452252843 0.2949238908
267.5106 0.455607113 0.3008722244
267.9927 0.47007689 0.300566794
268.4749 0.493162991 0.2920002536
268.957 0.520574675 0.2747377644
269.4391 0.547943313 0.2503193
269.9212 0.572070171 0.222079858
270.4034 0.591484871 0.1943714124
270.8855 0.6064845 0.1713700868
271.3676 0.618739537 0.1558688604
271.8497 0.630348207 0.1485914584
272.3318 0.642548918 0.1483696456
272.814 0.654805089 0.1529646272
273.2961 0.664894907 0.159997618
273.7782 0.669852234 0.1676795692
274.2603 0.667190969 0.175235852
274.7425 0.655972156 0.182919572
275.2246 0.63746907 0.1915648416
275.7067 0.615160282 0.2018399724
276.1888 0.59390631 0.2135721764
276.671 0.578525252 0.2255457292
277.1531 0.572390799 0.2358829528
277.6352 0.576581512 0.24276714
278.1173 0.589629305 0.2451660464
278.5995 0.607695481 0.2433222044
279.0816 0.625232035 0.2388834448
279.5637 0.636259591 0.2346159772
280.0458 0.636101575 0.2337138012
280.528 0.623059733 0.238838138
281.0101 0.599332861 0.2511873936
281.4922 0.570671626 0.2699998312
281.9743 0.544675236 0.2927338744
282.4565 0.528318936 0.3158171852
282.9386 0.525721466 0.3356104796
283.4207 0.537138749 0.349225932
283.9028 0.559553239 0.3549964
284.3849 0.588416965 0.352616176
284.8671 0.619594445 0.343127708
285.3492 0.650604497 0.328859696
285.8313 0.680764415 0.313129762
286.3134 0.710502279 0.2993907928
286.7956 0.740410361 0.2899373752
287.2777 0.770430566 0.2851415336
287.7598 0.799375381 0.2840874124
288.2419 0.825171637 0.2860001188
288.7241 0.846028175 0.2909488384
289.2062 0.861957377 0.2992536008
289.6883 0.875446638 0.310495944
290.1704 0.890479293 0.323348476
290.6526 0.91033317 0.336407456
291.1347 0.935574349 0.349199488
291.6168 0.963526369 0.362544468
292.0989 0.989458618 0.378134768
292.5811 1.008808454 0.397671164
293.0632 1.019368014 0.422034404
293.5453 1.022539228 0.450843624
294.0274 1.023170752 0.48257374
294.5096 1.027980838 0.515185484
294.9917 1.043165494 0.547008968
295.4738 1.072190307 0.577506996
295.9559 1.114809033 0.60757026
296.4381 1.167691497 0.639220868
296.9202 1.22615999 0.674872836
297.4023 1.286012964 0.716520288
297.8844 1.344643422 0.76519894
298.3666 1.401201602 0.820902192
298.8487 1.456122843 0.882856612
299.3308 1.510603058 0.94992876
299.8129 1.566443751 1.020928172
300.2951 1.62626525 1.094720704
300.7772 1.693726025 1.17020794
301.2593 1.773339976 1.246301012
301.7414 1.869746847 1.322019908
302.2236 1.986600744 1.396810932
302.7057 2.1255038 1.47109798
303.1878 2.285515914 1.54690052
303.6699 2.463667404 1.62820856
304.1521 2.656443504 1.720799784
304.6342 2.861651803 1.831391408
305.1163 3.079808126 1.9663259
305.5984 3.314381411 2.130218156
306.0806 3.57081492 2.325067492
306.5627 3.85478308 2.550161416
307.0448 4.17045165 2.802729512
307.5269 4.51934553 3.07896094
308.0091 4.90013171 3.374896492
308.4912 5.30903097 3.68689904
308.9733 5.74053524 4.0116978
309.4554 6.1879574 4.34609648
309.9375 6.64374292 4.68655572
310.4197 7.09958128 5.0288238
310.9018 7.54647849 5.36763788
311.3839 7.97485073 5.69665536
311.866 8.3746827 6.00838744
312.3482 8.73560233 6.29407504
312.8303 9.0467966 6.54350576
313.3124 9.2967584 6.7449932
313.7945 9.47311442 6.88580948
314.2767 9.56292739 6.95336884
314.7588 9.5538724 6.93705672
315.2409 9.43629425 6.83042624
315.723 9.20571375 6.63314432
316.2052 8.86500687 6.3520908
316.6873 8.42550735 6.00109532
317.1694 7.90647777 5.59930888
317.6515 7.33306585 5.16850444
318.1337 6.7331601 4.72998284
318.6158 6.13405651 4.30189364
319.0979 5.5595788 3.89748744
319.58 5.02826241 3.52465168
320.0622 4.55248624 3.186549916
320.5443 4.13838293 2.882979176
321.0264 3.786221651 2.611884396
321.5085 3.491356531 2.37057436
321.9907 3.245558639 2.156437668
322.4728 3.038665706 1.967176772
322.9549 2.860219074 1.800724904
323.437 2.700903118 1.655046448
323.9192 2.553641093 1.527983864
324.4013 2.414132442 1.417270228
324.8834 2.280708465 1.320679272
325.3655 2.153592998 1.236234604
325.8477 2.033944597 1.1623524
326.3298 1.92310254 1.09785874
326.8119 1.82226962 1.041837808
327.294 1.732547223 0.99334158
327.7762 1.65501833 0.951054456
328.2583 1.590564652 0.913131384
328.7404 1.539294526 0.877407564
329.2225 1.49985521 0.841930276
329.7047 1.469134764 0.805477948
330.1868 1.442745345 0.7677285
330.6689 1.416201108 0.729084972
331.151 1.386239443 0.690442808
331.6331 1.351630496 0.653055744
332.1153 1.313202156 0.618294996
332.5974 1.27318252 0.587084916
333.0795 1.234196709 0.559281976
333.5616 1.198231364 0.533606128
334.0438 1.165944822 0.508359456
334.5259 1.136662964 0.482398532
335.008 1.109083986 0.455672008
335.4901 1.082211999 0.429130504
335.9723 1.055881272 0.404276092
336.4544 1.030523841 0.382673456
336.9365 1.006416955 0.365523488
337.4186 0.982961538 0.353338832
337.9008 0.958510743 0.345818308
338.3829 0.930905617 0.342001
338.865 0.898466755 0.340658252
339.3471 0.860958375 0.34072522
339.8293 0.820032842 0.341536316
340.3114 0.778919191 0.342735272
340.7935 0.741494126 0.343930752
341.2756 0.711212618 0.3443462
341.7578 0.690427014 0.34268586
342.2399 0.680303691 0.337278964
342.722 0.680972538 0.326491484
343.2041 0.691455608 0.3093482524
343.6862 0.709368679 0.28620031
344.1684 0.73090046 0.2590423836
344.6505 0.751430275 0.2311122352
345.1326 0.766619574 0.2057418
345.6147 0.773520438 0.185018966
346.0969 0.771284798 0.169165568
346.579 0.761322419 0.1570336944
347.0611 0.747005291 0.1470918856
347.5432 0.732945406 0.1380679168
348.0254 0.723776853 0.1291243052
348.5075 0.722604107 0.1198870904
348.9896 0.729774424 0.1104433352
349.4717 0.742721262 0.1012067056
349.9539 0.757148246 0.0926777412
350.436 0.768987983 0.085305704
350.9181 0.776110223 0.0795175172
351.4002 0.778975865 0.0757074472
351.8824 0.780021211 0.074012686
352.3645 0.782152799 0.074050064
352.8466 0.787095707 0.0749623776
353.3287 0.794436425 0.0758032088
353.8109 0.801896706 0.0759108856
354.293 0.806622493 0.0750056472
354.7751 0.806681348 0.073049416
355.2572 0.80186329 0.0700696832
355.7393 0.793379574 0.0661051336
356.2215 0.782732642 0.0613182416
356.7036 0.770519445 0.0562098328
357.1857 0.755961558 0.0518002584
357.6678 0.73747622 0.049642274
358.15 0.713972578 0.0515940216
358.6321 0.686064145 0.0593691384
359.1142 0.656386654 0.0739417624
359.5963 0.628750397 0.0949682976
360.0785 0.606618633 0.1204761184
360.5606 0.591875611 0.1469988168
361.0427 0.584476622 0.1701706072
361.5248 0.582822967 0.18567505
362.007 0.58447507 0.1903219692
362.4891 0.587016889 0.1829250148
362.9712 0.588841764 0.1646934696
363.4533 0.589476837 0.1390179076
363.9355 0.589167281 0.1107288204
364.4176 0.587943746 0.0849983728
364.8997 0.584908864 0.066032318
365.3818 0.578511948 0.0558289908
365.864 0.567587409 0.0538359404
366.3461 0.552246996 0.0579750952
366.8282 0.534253153 0.0658183724
367.3103 0.516828069 0.0750257244
367.7924 0.503788564 0.0835508344
368.2746 0.49830194 0.0898523428
368.7567 0.501846082 0.0928997388
369.2388 0.513827144 0.0920518192
369.7209 0.531942414 0.0871291432
370.2031 0.552986621 0.078740002
370.6852 0.573650339 0.0684984432
371.1673 0.59104832 0.0587444748
371.6494 0.603015035 0.0518247664
372.1316 0.608323837 0.0494239372
372.6137 0.607006699 0.0521533144
373.0958 0.600806851 0.059068306
373.5779 0.593119907 0.0674368332
