Wavenumber parallel perpendicular
692.7442 0.2923903631 0.0647017712
693.2263 0.2848459164 0.0733235844
693.7084 0.2778480126 0.0845532336
694.1906 0.2712860901 0.0974857972
694.6727 0.2644987131 0.1104396172
695.1548 0.256938424 0.1210585464
695.637 0.2480932046 0.1269781568
696.1191 0.237062898 0.1266692372
696.6012 0.222945535 0.119961336
697.0833 0.2063243106 0.1080250116
697.5654 0.1907456626 0.092882658
698.0476 0.1821698135 0.0767124292
698.5297 0.1847376683 0.0613717148
699.0118 0.1958413352 0.0483784708
699.494 0.2074488229 0.0390201856
699.9761 0.2120459666 0.0341740916
700.4582 0.2063245779 0.0338340288
700.9403 0.1913378824 0.0371089092
701.4224 0.1710519342 0.042835254
701.9046 0.1512785489 0.049631274
702.3867 0.139055654 0.0555806328
702.8688 0.14000203 0.05885583
703.351 0.1534073311 0.0590759752
703.8331 0.1716578145 0.0577222888
704.3152 0.185770643 0.0569298268
704.7973 0.1905864265 0.0578777672
705.2794 0.1865364049 0.0602553424
705.7616 0.1785776312 0.0627638748
706.2437 0.1735789779 0.0636295528
706.7258 0.1773315788 0.061066214
707.2079 0.1921589268 0.054143694
707.6901 0.2156937492 0.0437311512
708.1722 0.2412793936 0.032690306
708.6543 0.2604007467 0.0247758896
709.1364 0.2664269329 0.0223893296
709.6186 0.2574578834 0.0250651192
710.1007 0.2364635525 0.0305269976
710.5828 0.2095955604 0.0362640432
711.0649 0.1838992099 0.0403686932
711.5471 0.1650355567 0.0423388372
712.0292 0.1558598066 0.0435446
712.5113 0.1563089036 0.0466605656
712.9934 0.1644643075 0.05403464
713.4756 0.1780295674 0.0661789744
713.9577 0.1951027398 0.081541636
714.4398 0.2139817954 0.0971804152
714.9219 0.2325558317 0.1098226888
715.4041 0.2479485161 0.1170675308
715.8862 0.2567819114 0.1182439676
716.3683 0.2559908524 0.1145185316
716.8504 0.2438497419 0.1082661272
717.3326 0.2208138591 0.1020706588
717.8147 0.1898428982 0.0977784676
718.2968 0.1560008162 0.0959093432
718.7789 0.1252817352 0.0957068816
719.261 0.1028909222 0.0959444728
719.7432 0.091669416 0.0960089592
720.2253 0.0914430588 0.0964516344
720.7074 0.099562993 0.0986149824
721.1896 0.1122689548 0.103666816
721.6717 0.1261715353 0.1118213932
722.1538 0.1391769289 0.1222416052
722.6359 0.1506289745 0.1334478904
723.118 0.1608372588 0.143892562
723.6002 0.1702905222 0.152526616
724.0823 0.1788963544 0.1592000872
724.5644 0.1856088961 0.1647105812
725.0466 0.1887051488 0.1704260316
725.5287 0.1866481975 0.17762756
726.0108 0.1790779072 0.1869033892
726.4929 0.1673576961 0.1979198144
726.975 0.1543362098 0.2096465272
727.4572 0.1433147932 0.220846604
727.9393 0.1365956533 0.2305249056
728.4214 0.1344953977 0.238093042
728.9036 0.1357139168 0.243205336
729.3857 0.1388106527 0.2455116048
729.8678 0.1435025534 0.2446581192
730.3499 0.1508533128 0.2405943496
730.832 0.162452793 0.233882902
731.3141 0.1792901727 0.2256464496
731.7963 0.201002856 0.217067004
732.2784 0.2258052626 0.2087357448
732.7606 0.2510312488 0.2003259368
733.2427 0.2740140481 0.1908653868
733.7248 0.2929284981 0.1795007148
734.2069 0.3072811268 0.1663757964
734.689 0.3179512039 0.1531776708
735.1711 0.3268555564 0.1430125092
735.6533 0.336310682 0.1395538056
736.1354 0.3482151699 0.1458082516
736.6176 0.3635127698 0.1630733368
737.0997 0.3824496943 0.1904265924
737.5818 0.405268455 0.2248329072
738.0639 0.432319814 0.2619481788
738.546 0.463351824 0.2974021424
739.0281 0.496812664 0.3279815924
739.5103 0.529953014 0.352208956
739.9924 0.559703276 0.37019466
740.4745 0.583748913 0.383015424
740.9567 0.601298602 0.39202636
741.4388 0.6133343 0.398450492
741.9209 0.622285317 0.403361112
742.403 0.631156973 0.407927872
742.8851 0.642305587 0.413647168
743.3672 0.656326942 0.422302276
743.8494 0.671623173 0.43557338
744.3315 0.685033544 0.454440932
744.8137 0.693386679 0.478705568
745.2958 0.695302606 0.506924704
745.7779 0.692346259 0.536882632
746.26 0.688883317 0.566425552
746.7421 0.690590258 0.594259952
747.2242 0.702229888 0.620315476
747.7064 0.72567266 0.645490076
748.1885 0.759050725 0.670959608
748.6707 0.797428949 0.697465692
749.1528 0.834725196 0.724897272
749.6349 0.866092535 0.752208424
750.117 0.889734474 0.777591056
750.5991 0.907374202 0.798863384
751.0812 0.923155097 0.814078716
751.5634 0.941504887 0.822237108
752.0455 0.964986059 0.82380848
752.5276 0.993143539 0.820804116
753.0098 1.022823609 0.816323904
753.4919 1.049652765 0.813787392
753.974 1.069831528 0.81617162
754.4561 1.081337814 0.825485276
754.9382 1.084115789 0.842496336
755.4203 1.079408935 0.866622768
755.9025 1.068801626 0.895956292
756.3846 1.053573366 0.927484316
756.8668 1.034671569 0.957557876
757.3489 1.013201735 0.982533816
757.831 0.991060669 0.999413008
758.3131 0.971324634 1.006285016
758.7952 0.958092236 1.002492128
759.2773 0.955587608 0.988602736
759.7595 0.966570541 0.966364652
760.2416 0.990619964 0.93872944
760.7238 1.023380626 0.909805072
761.2059 1.057605571 0.884417644
761.688 1.085663257 0.86714254
762.1701 1.102168723 0.86104964
762.6522 1.105440022 0.866701704
763.1343 1.09735633 0.881824856
763.6165 1.082026825 0.901739036
764.0986 1.064028125 0.920420908
764.5807 1.046875436 0.932039152
765.0629 1.032230094 0.932591352
765.545 1.020083559 0.921051472
766.0271 1.009709443 0.899530236
766.5092 1.000751116 0.872376912
766.9913 0.993765866 0.844644504
767.4734 0.989939513 0.820546276
767.9556 0.990222769 0.802430024
768.4377 0.99445368 0.79050466
768.9199 1.000960369 0.783308636
769.402 1.006863078 0.778647232
769.8841 1.00898007 0.774504896
770.3662 1.004965034 0.76950566
770.8483 0.994146334 0.762826724
771.3304 0.977660255 0.753844828
771.8126 0.957782701 0.741909608
772.2947 0.936756137 0.726496276
772.7769 0.915682483 0.70764892
773.259 0.894024234 0.68636656
773.7411 0.869998906 0.664516996
774.2232 0.841699047 0.644129376
774.7053 0.808412879 0.626366664
775.1874 0.771474204 0.610764352
775.6696 0.734196662 0.595255716
776.1517 0.700916896 0.577043148
776.6339 0.675662949 0.553940596
777.116 0.661040633 0.525605432
777.5981 0.657559229 0.494100332
778.0802 0.663180094 0.463453892
778.5623 0.673102376 0.438256808
779.0444 0.680422245 0.42183768
779.5266 0.678116751 0.414926556
780.0087 0.661636852 0.415526628
780.4908 0.630693391 0.419916552
780.973 0.589337523 0.424065444
781.4551 0.544385713 0.424779344
781.9372 0.503124624 0.420187064
782.4193 0.471438848 0.409533476
782.9014 0.452939527 0.392615916
783.3836 0.448784728 0.369373048
783.8657 0.457682034 0.3399501072
784.3478 0.476145404 0.3051694272
784.83 0.499234183 0.2670926192
785.3121 0.521476429 0.2293472632
785.7942 0.537576973 0.1969280148
786.2763 0.54296126 0.1753267208
786.7584 0.534476067 0.1691204768
787.2406 0.511268677 0.18037437
787.7227 0.475419912 0.2074201624
788.2048 0.43174457 0.2447966972
788.687 0.386658787 0.2846310368
789.1691 0.3466117916 0.3188197408
789.6512 0.316652747 0.3411238644
790.1333 0.2994707987 0.3485150372
790.6154 0.2950504926 0.3414500672
791.0976 0.300980244 0.3231510568
791.5797 0.3133515004 0.2982916552
792.0618 0.3280195901 0.2716310652
792.5439 0.3417939421 0.24705769
793.0261 0.3530431495 0.2272381936
793.5082 0.361488395 0.213684812
793.9903 0.3675017343 0.2068157652
794.4724 0.3715105691 0.2058162788
794.9546 0.3738313656 0.2086071548
795.4367 0.3747730102 0.2122705244
795.9188 0.3747062506 0.2138090372
796.4009 0.3739395705 0.2108801948
796.8831 0.3723962601 0.202322318
797.3652 0.3692633445 0.1884257012
797.8473 0.3629022789 0.1708705416
798.3294 0.3512388244 0.1522205476
798.8116 0.3325171349 0.1350236404
799.2937 0.3060285854 0.1209011936
799.7758 0.2724773116 0.1102087668
800.2579 0.2340022792 0.102465528
800.7401 0.1940953376 0.0970048948
801.2222 0.157387873 0.0932276136
801.7043 0.128923718 0.0905237916
802.1864 0.1127927482 0.0882895508
802.6685 0.1107061574 0.0861251248
803.1507 0.1212797382 0.0839883264
803.6328 0.1403154193 0.0822065464
804.1149 0.1620222841 0.0814010384
804.597 0.1807593819 0.082299822
805.0792 0.1925369468 0.0853857444
805.5613 0.1957569633 0.0904598728
806.0434 0.1912252687 0.096362376
806.5255 0.1817684541 0.1010982896
807.0077 0.1715867381 0.102449358
807.4898 0.1651072237 0.0988676084
807.9719 0.1652967078 0.0901971796
808.454 0.1723589352 0.0777113964
808.9362 0.1840557472 0.0633145832
809.4183 0.1972298632 0.0486159916
809.9004 0.2087655239 0.0351898932
810.3825 0.2153272668 0.0264248204
810.8647 0.2137293923 0.0274940116
811.3468 0.2042859255 0.0384992784
811.8289 0.1906108825 0.054087968
812.311 0.1756289831 0.0704664796
812.7932 0.1606238037 0.0865139352
813.2753 0.1458925486 0.1022634536
813.7574 0.1314487979 0.1174930416
814.2395 0.1174691455 0.1309539176
814.7217 0.1046927057 0.1403822024
815.2038 0.0948491081 0.143199738
815.6859 0.0907003787 0.1376132912
816.168 0.0951829481 0.123630562
816.6501 0.1096829744 0.103461798
817.1323 0.1326523852 0.0810302416
817.6144 0.159957478 0.0608978392
818.0965 0.1862557939 0.0473979176
818.5787 0.2063107752 0.0435334548
819.0608 0.2167463511 0.0483946716
819.5429 0.2167893887 0.0571647076
820.025 0.2074913752 0.0647446976
820.5071 0.1912141781 0.0681399444
820.9893 0.1708634313 0.0674707308
821.4714 0.1483920919 0.0663681832
821.9535 0.1239925133 0.0702960632
822.4357 0.098023589 0.081310482
822.9178 0.0733543266 0.0953389844
823.3999 0.0547127616 0.1062456164
823.882 0.0461052116 0.1099177068
824.3641 0.0477907992 0.1058086524
824.8463 0.0562847803 0.0968950268
825.3284 0.0682088966 0.0880216656
825.8105 0.0831992539 0.0825654456
826.2927 0.1026306298 0.0796831288
826.7748 0.1258021836 0.0759134684
827.2569 0.14853327 0.068910534
827.739 0.1652558959 0.0588156712
828.2211 0.1719135239 0.0473057992
828.7032 0.1678659795 0.0359972228
829.1854 0.1560876858 0.0254410684
829.6675 0.1414810106 0.015355604
830.1497 0.1278563263 0.00605563112
830.6318 0.1141789782 0.00250708612
831.1139 0.0963042598 0.01123269312
831.596 0.0768689034 0.02397563388
832.0781 0.0586163065 0.0352611248
832.5602 0.0446408445 0.0424430864
833.0424 0.0378011897 0.0448572696
833.5245 0.0381877183 0.0451806916
834.0067 0.0420227192 0.048628492
834.4888 0.0449329467 0.0573079276
834.9709 0.0446309563 0.0677681576
835.453 0.0399975 0.0757341376
835.9351 0.0309662544 0.0791128228
836.4172 0.0197245961 0.0777418092
836.8994 0.01233482424 0.07231842112
837.3815 0.01907537466 0.06449628768
837.8636 0.0433422749 0.0592584344
838.3458 0.0777454396 0.0633322624
838.8279 0.1167853225 0.0764612156
839.31 0.1563226491 0.0924420464
839.7921 0.1899716494 0.106326418
840.2742 0.2101875819 0.1163528124
840.7563 0.2110642707 0.1228661676
841.2385 0.1907293145 0.12642036
841.7206 0.1524637149 0.1263397256
842.2028 0.1043293496 0.1207601604
842.6849 0.0582606509 0.1078427064
843.167 0.03100595 0.0867995964
843.6491 0.0391621778 0.0585578796
844.1312 0.068246349 0.02778158768
844.6133 0.0955037159 0.00193417796
845.0955 0.1049770368 0.01016319436
845.5776 0.1125445258 0.02665083784
846.0598 0.1246903346 0.0385945824
846.5419 0.1380000156 0.0456299316
847.024 0.1483126021 0.0476684868
847.5061 0.1528792514 0.0448827324
847.9882 0.1502593147 0.0381334184
848.4703 0.1397670017 0.0288700148
848.9525 0.1214948557 0.01856840744
849.4346 0.0966168629 0.00869646008
849.9167 0.0655579458 0.00523255172
850.3989 0.02835713003 0.01764052136
850.881 -0.0038866119 0.03469026748
851.3631 -0.01507655074 0.05079204768
851.8452 -0.01793684542 0.06594996584
852.3273 -0.02503287752 0.08022262864
852.8094 -0.02651593373 0.09142367036
853.2916 -0.02059704489 0.09794388868
853.7737 -0.01443830679 0.09942867308
854.2559 -0.01239933142 0.09628960704
854.738 -0.01565851436 0.08974746792
855.2201 -0.02277150554 0.08143584328
855.7022 -0.02944630221 0.07261067572
856.1843 -0.02071343591 0.06301844252
856.6664 -0.00686321097 0.05439702004
857.1486 0.01006402156 0.04861376608
857.6307 0.0335190797 0.0470277368
858.1129 0.0634235204 0.0486139808
858.595 0.0971893632 0.0504969212
859.0771 0.1299943343 0.0511707768
859.5592 0.1554123613 0.0516312368
860.0413 0.167402421 0.0537865196
860.5234 0.1628745017 0.0579402692
861.0056 0.143158198 0.062145644
861.4877 0.1137199293 0.0637652488
861.9698 0.0828545892 0.0610046668
862.452 0.0598250422 0.0535649004
862.9341 0.0519510514 0.0433292684
863.4162 0.0591502318 0.0362031912
863.8983 0.0728971511 0.0404187124
864.3804 0.0856930184 0.0556408556
864.8625 0.0919415101 0.0759962632
865.3447 0.0862641759 0.0972577012
865.8268 0.0665917663 0.11582428
866.309 0.0362639857 0.1276709544
866.7911 0.0033306475 0.128954496
867.2732 -0.0223799159 0.117532778
867.7553 -0.03254103945 0.0944724902
868.2374 -0.02135856194 0.06532894808
868.7195 -0.00210328823 0.04477327316
869.2017 0.01354652218 0.04938149744
869.6838 0.0274286576 0.0659483044
870.166 0.0397627874 0.0794362316
870.6481 0.0467927219 0.0864660896
871.1302 0.0456229388 0.087858958
871.6123 0.0354634767 0.0859316568
872.0944 0.0173307781 0.0839867952
872.5765 -0.0048781964 0.0856425856
873.0587 -0.0154986379 0.091649514
873.5408 -0.00279671583 0.09884489516
874.0229 0.013847628 0.1039766684
874.5051 0.025204836 0.103461072
874.9872 0.0280519125 0.095423152
875.4693 0.0215438887 0.0802771376
875.9514 0.00743486164 0.06023950592
876.4335 -0.0032886994 0.03807144484
876.9157 0.02677477444 0.01645350344
877.3978 0.0557879775 0.01438727972
877.8799 0.0723343776 0.0278815614
878.3621 0.0816976176 0.043165848
878.8442 0.0857911252 0.0587686396
879.3263 0.0871586894 0.0738550208
879.8084 0.0884889011 0.0864787264
880.2905 0.091811475 0.0941671588
880.7727 0.0985938924 0.0949329216
881.2548 0.1101137464 0.088083138
881.7369 0.1270044913 0.0746234104
882.2191 0.1481635331 0.057133296
882.7012 0.1704573002 0.039048372
883.1833 0.18979744 0.0236211052
883.6654 0.2023215902 0.01347658664
884.1475 0.2046272704 0.0113263062
884.6297 0.1948795372 0.0182355734
885.1118 0.174425897 0.0308838948
885.5939 0.1465405062 0.0446932772
886.076 0.1154501123 0.055770858
886.5582 0.0860903804 0.0611199644
887.0403 0.0644020178 0.05886991
887.5224 0.0573145014 0.048590586
888.0045 0.067007652 0.03203037156
888.4867 0.0837152656 0.01440795488
888.9688 0.0909135395 0.00794971276
889.4509 0.0799067828 0.01650901472
889.933 0.0558406716 0.02493522196
890.4152 0.02323662014 0.02885187756
890.8973 0.00335287826 0.0279833048
891.3794 0.0405432608 0.02301295964
891.8615 0.0807904005 0.02252080556
892.3437 0.1151639878 0.02587941268
892.8258 0.1431821363 0.0290862044
893.3079 0.1641051856 0.0295795676
893.79 0.1758476318 0.0266948792
894.2722 0.1758137887 0.02120546428
894.7543 0.1626127183 0.01471724012
895.2364 0.1374062725 0.00896154512
895.7185 0.1038892563 0.00530697376
896.2007 0.0667537205 0.00518551572
896.6828 0.03109021861 0.01019069392
897.1649 0.01451740293 0.01794328272
897.647 0.03117381701 0.02505812188
898.1292 0.0529523681 0.03187647628
898.6113 0.0733819434 0.0365307976
899.0934 0.0916547497 0.0364756568
899.5755 0.1068194485 0.029795172
900.0577 0.1168181786 0.01647997252
900.5398 0.1170094924 0.00326620712
901.0219 0.0950378273 0.01730526292
901.504 0.0625091346 0.0422635444
901.9861 0.0330169204 0.063717214
902.4683 0.0161749454 0.0767017284
902.9504 0.014848323 0.0792208076
903.4325 0.0239056159 0.0721669916
903.9147 0.0373035043 0.0587893944
904.3968 0.0493292649 0.0447179216
904.8789 0.0539066321 0.0373683024
905.361 0.0487985087 0.0396648692
905.8431 0.0391720521 0.0453574572
906.3253 0.033095719 0.0477191616
906.8074 0.0363853353 0.0440101244
907.2895 0.0491319557 0.0345351776
907.7717 0.0674665937 0.0210972014
908.2538 0.0873684149 0.00562281852
908.7359 0.10422005058 -0.006795806952
909.218 0.1054943116 0.00845087584
909.7001 0.1048596042 0.02482689704
910.1823 0.1038411899 0.04213286
910.6644 0.1028121632 0.05954487
911.1465 0.1005907819 0.0753796868
911.6287 0.0959168059 0.0872437016
912.1108 0.0889505459 0.0926287692
912.5929 0.081242981 0.0898726092
913.075 0.0742261273 0.0791203116
913.5571 0.0675556406 0.0628307636
914.0392 0.0593454281 0.04549127
914.5214 0.0495459215 0.0323042236
915.0035 0.0452589137 0.02584088936
915.4857 0.0552881815 0.02299170368
915.9678 0.0729686449 0.02079490336
916.4499 0.0860032999 0.02037436896
916.932 0.08770309 0.02269241392
917.4141 0.0775926394 0.0258854068
917.8962 0.0587110579 0.02865776364
918.3784 0.03612044 0.034035408
918.8605 0.02174245873 0.04621898204
919.3427 0.0267510651 0.0630644828
919.8248 0.0405089947 0.0794961816
920.3069 0.0541305294 0.0907033424
920.789 0.0649884057 0.0937198504
921.2711 0.0726464272 0.0885657784
921.7532 0.0772468006 0.0784875564
922.2354 0.0786580411 0.068960056
922.7175 0.0766718643 0.064527144
923.1996 0.072067713 0.0648900736
923.6818 0.0659825477 0.0660643984
924.1639 0.0583114725 0.065036334
924.646 0.0483059553 0.0614509104
925.1281 0.0373686377 0.0564480928
925.6102 0.0324118254 0.0505628904
926.0923 0.0419271272 0.0426300864
926.5745 0.0626100716 0.03136356036
927.0566 0.0847383285 0.01764931872
927.5388 0.0988283304 0.01117493696
928.0209 0.098637097 0.0243078748
928.503 0.0930384529 0.0435214472
928.9851 0.0896016924 0.059419382
929.4672 0.0921112309 0.0679238428
929.9493 0.1006817908 0.0675559852
930.4315 0.1119290368 0.0591339848
930.9136 0.1202927226 0.0455976004
931.3958 0.119966158 0.031947322
931.8779 0.106757152 0.0248977322
932.36 0.0812722655 0.02763337148
932.8421 0.0508338594 0.0342852004
933.3242 0.02337355645 0.0390124482
933.8063 0.00422008957 0.04072852916
934.2885 0.00033293863 0.04079978804
934.7706 0.01020221051 0.04119271948
935.2527 0.02187153212 0.04268304656
935.7349 0.0305730913 0.043830006
936.217 0.0346946435 0.0428203864
936.6991 0.034632586 0.0383067696
937.1812 0.03252990938 0.02968768572
937.6633 0.03129578077 0.0174076452
938.1454 0.03320577365 0.00329153704
938.6276 0.03156203641 0.00577237056
939.1097 0.03183401854 0.01616955692
939.5919 0.0413158995 0.0212748272
940.074 0.0595797 0.0206386202
940.5561 0.082932228 0.01527712692
941.0382 0.1055193059 0.00685306292
941.5203 0.1210285997 -0.00274358876
942.0024 0.1204563337 -0.00322458708
942.4846 0.1005059685 0.00951806636
942.9667 0.0691082692 0.02370369936
943.4489 0.0349736258 0.0360243136
943.931 0.01753908132 0.04360946216
944.4131 0.0315444414 0.0460634064
944.8952 0.0525298233 0.0486534928
945.3773 0.0660081711 0.0556498228
945.8594 0.0702311803 0.0664212516
946.3416 0.0683776275 0.0768601856
946.8237 0.0642244528 0.08302151
947.3058 0.059527786 0.0831454932
947.788 0.0531947844 0.0780083084
948.2701 0.0421914243 0.070181914
948.7522 0.0235317484 0.0625579416
949.2343 -0.00359264699 0.05676278828
949.7164 -0.01093322379 0.05041000228
950.1985 0.03065379778 0.04029225464
950.6807 0.0685150535 0.03040345572
951.1628 0.096681929 0.02164400436
951.645 0.1112234567 0.01564362976
952.1271 0.1110145455 0.01455662692
952.6092 0.0985883642 0.01910739424
953.0913 0.0797810132 0.02720865312
953.5734 0.0612748642 0.0362257544
954.0555 0.0485553215 0.044272624
954.5377 0.043790937 0.0500720748
955.0198 0.0441155737 0.0529519892
955.502 0.0435204106 0.0531746424
955.9841 0.0359662396 0.0525077168
956.4662 0.01732323972 0.05418684216
956.9483 -0.01045787672 0.06042637304
957.4304 -0.0042775343 0.06652349
957.9125 0.0295471883 0.0691782476
958.3947 0.0618851885 0.0672186548
958.8768 0.0859056768 0.059545046
959.3589 0.0974071393 0.0476931356
959.8411 0.0947773593 0.0374860464
960.3232 0.0801121328 0.0393560156
960.8053 0.0654361569 0.0545670928
961.2874 0.0648339276 0.0723940448
961.7695 0.0756257498 0.0858017424
962.2517 0.0875264685 0.092442988
962.7338 0.093511168 0.092325354
963.2159 0.0903443531 0.086869156
963.6981 0.0773227979 0.0781983136
964.1802 0.0553777327 0.068547182
964.6623 0.0263423507 0.0601087564
965.1444 -0.00698092514 0.05522573848
965.6265 -0.00343105356 0.05270623952
966.1087 0.0305473775 0.0527188728
966.5908 0.0585414393 0.0547074484
967.0729 0.0784068696 0.0546932496
967.5551 0.0886382143 0.050272882
968.0372 0.0881831751 0.0416279072
968.5193 0.076780478 0.0323289428
969.0014 0.0563514787 0.02921070548
969.4835 0.0393955413 0.03432498916
969.9657 0.0483975994 0.0392194836
970.4478 0.0773509025 0.0388154096
970.9299 0.1081108461 0.0346485524
971.412 0.1286790661 0.0322956172
971.8942 0.1319444778 0.0368687748
972.3763 0.1174923507 0.0466518184
972.8584 0.0896645735 0.0561265584
973.3405 0.0538730341 0.0616837716
973.8227 0.01456494669 0.06341105452
974.3048 -0.02457577249 0.06506943388
974.7869 -0.00040169739 0.06661826908
975.269 0.0255877032 0.0740151984
975.7512 0.0409039091 0.0837079672
976.2333 0.0472713925 0.0902371844
976.7154 0.0483787889 0.090155142
977.1975 0.0487952876 0.0827595164
977.6797 0.0508776289 0.070191
978.1618 0.0518961752 0.0567313472
978.6439 0.0462376098 0.0463227204
979.126 0.03152101099 0.03919253052
979.6082 0.01523267785 0.03225000592
980.0903 0.027926577 0.02421836164
980.5724 0.0622254741 0.02484690912
981.0545 0.0951200209 0.0364015696
981.5367 0.124794284 0.0493985096
982.0188 0.1518918229 0.0580628576
982.5009 0.1772729983 0.0602314592
982.983 0.2016439329 0.0560891408
983.4651 0.2250527068 0.047161862
983.9473 0.2464258577 0.035509914
984.4294 0.2631659924 0.0237425848
984.9115 0.270929654 0.0160100072
985.3937 0.2647672633 0.0173408576
985.8758 0.242932504 0.0278617416
986.3579 0.2075602125 0.0429821348
986.84 0.1621234911 0.0590186212
987.3221 0.1105882364 0.0740399352
987.8043 0.0570234151 0.087308958
988.2864 0.0054272354 0.0991180344
988.7685 -0.03570811572 0.11004398944
989.2506 -0.02492281119 0.11743189348
989.7328 -0.0046165295 0.1239402208
990.2149 0.0054846556 0.1288105016
990.697 0.0046056672 0.1297207604
991.1791 -0.0063571073 0.1258056624
991.6613 -0.02474948869 0.11830374908
992.1434 -0.0336566872 0.1091273788
992.6255 -0.005231373 0.1000246632
993.1076 0.0239470932 0.097359174
993.5898 0.0406140907 0.1032473904
994.0719 0.0414789791 0.1160576296
994.554 0.0281676607 0.1317136084
995.0361 0.0060916873 0.1453338524
995.5182 -0.0171323268 0.1527261472
996.0004 -0.03328963245 0.1513749578
996.4825 -0.03564450516 0.14081028192
996.9646 -0.02504340218 0.12276178376
997.4468 -0.00877456224 0.10058323968
997.9289 0.00835325478 0.07842059984
998.411 0.0230259748 0.061605808
998.8931 0.0320913707 0.0552183412
999.3752 0.0352919488 0.0581312292
999.8574 0.0350069225 0.0633657112
1000.339 0.0323146768 0.0655405916
1000.822 0.0264085954 0.0628323784
1001.304 0.01681878845 0.0556420414
1001.786 0.00720983464 0.04510475552
1002.268 0.01088787587 0.0319121946
1002.75 0.02861842926 0.01828039752
1003.232 0.04059866069 0.01099046696
1003.714 0.03711921342 0.01681008868
1004.196 0.02537706024 0.02904309144
1004.679 0.0239766087 0.0420002264
1005.161 0.0403741461 0.0534011016
1005.643 0.0628917191 0.0619279628
1006.125 0.0835782343 0.0655256932
1006.607 0.0995091883 0.062591342
1007.089 0.11005156 0.053308376
1007.571 0.1151115342 0.039955146
1008.053 0.1144567227 0.02591743792
1008.536 0.1084991747 0.01373208188
1009.018 0.0999711794 0.00365068748
1009.5 0.09424939821 -0.004517742724
1009.982 0.0925128916 -0.00099107184
1010.464 0.1001500183 0.0024066108
1010.946 0.1114850949 0.00179174204
1011.428 0.1147200877 0.00550034012
1011.91 0.1036186308 0.01901859256
1012.393 0.0836301796 0.0350881124
1012.875 0.0660035828 0.0464052072
1013.357 0.0628934126 0.0481210312
1013.839 0.0760005092 0.039434802
1014.321 0.0953388692 0.02371264456
1014.803 0.1104310243 0.0072460454
1015.285 0.111712173 0.00353381908
1015.767 0.0980863035 0.01443009832
1016.25 0.0778568877 0.02594124192
1016.732 0.0558681669 0.0362991596
1017.214 0.0399400976 0.0459144752
1017.696 0.03783012 0.055260524
1018.178 0.0452021788 0.0648573904
1018.66 0.0524559787 0.0737373472
1019.142 0.0556786918 0.0790080852
1019.624 0.0557295471 0.0779108704
1020.107 0.0546562824 0.0702386212
1020.589 0.0525106679 0.059762076
1021.071 0.0464000496 0.0531469796
1021.553 0.0342970873 0.0537746
1022.035 0.02026538135 0.0570567602
1022.517 0.01519486846 0.05665916168
1022.999 0.0279037931 0.0503733252
1023.481 0.0506085043 0.0409226884
1023.964 0.0721980808 0.0333174336
1024.446 0.0867007966 0.0324408348
1024.928 0.0935416909 0.0394908096
1025.41 0.0965968917 0.0510174148
1025.892 0.1014961769 0.0625650696
1026.374 0.1135601936 0.0708387108
1026.856 0.1350375312 0.0745966716
1027.339 0.1624034477 0.0749939432
1027.821 0.1872224195 0.0747854668
1028.303 0.2003599058 0.0765386732
1028.785 0.1963297855 0.0811015128
1029.267 0.1754902031 0.0874802852
1029.749 0.143589546 0.0938184984
1030.231 0.109324558 0.098436932
1030.713 0.0810492848 0.100464144
1031.195 0.0639813951 0.1000142572
1031.678 0.0590157686 0.097934122
1032.16 0.0634257468 0.0952362972
1032.642 0.0727883167 0.0924575168
1033.124 0.0829440453 0.0892540836
1033.606 0.0909372088 0.08453918
1034.088 0.0948982181 0.0771691756
1034.57 0.0939535694 0.0667236592
1035.052 0.0890724507 0.0538354564
1035.535 0.0840580592 0.040043696
1036.017 0.0834423273 0.02802233016
1036.499 0.0854980351 0.02275838972
1036.981 0.081755737 0.02781821768
1037.463 0.0667496093 0.0390865684
1037.945 0.0403349255 0.0514027668
1038.427 0.00723159446 0.06199237088
1038.909 -0.01542880015 0.0693485562
1039.392 0.00088637447 0.07276743276
1039.874 0.01859422 0.0775057712
1040.356 0.0261596794 0.08525484
1040.838 0.025127875 0.0946328944
1041.32 0.0205482968 0.10317857
1041.802 0.0167645252 0.10923561
1042.284 0.0143049861 0.1129275356
1042.766 0.0106198841 0.1155786764
1043.249 0.0042340929 0.117799528
1043.731 -0.00088041 0.1178567104
1044.213 0.0050062615 0.112163282
1044.695 0.0256319686 0.0980863532
1045.177 0.0520646755 0.076035784
1045.659 0.0731172514 0.0490950108
1046.141 0.0817020357 0.0226260892
1046.623 0.0752057608 0.00985050396
1047.106 0.0629481479 0.02188323676
1047.588 0.0712422939 0.0320259478
1048.07 0.0935627913 0.0339178796
1048.552 0.1145172568 0.028950086
1049.034 0.1271560133 0.019058677
1049.516 0.1316804248 0.00582085592
1049.998 0.1282559178 -0.00216597304
1050.48 0.11090768 0.01550455896
1050.963 0.0909806749 0.0374014608
1051.445 0.0709492702 0.0565482984
1051.927 0.0524090357 0.0689217804
1052.409 0.0382746728 0.0719499132
1052.891 0.0320044333 0.065404328
1053.373 0.0357605885 0.0516075032
1053.855 0.0491659338 0.0346049088
1054.337 0.0701518212 0.01843643472
1054.82 0.09572875 0.0051692982
1055.302 0.1220215834 -0.00608528404
1055.784 0.1394674588 -0.00617151876
1056.266 0.1444834345 0.00493417804
1056.748 0.1405933612 0.01920812872
