Próbka
Potential/V, Current/A
0.235, -3.283e-5
0.234, -3.374e-5
0.233, -3.467e-5
0.232, -3.564e-5
0.231, -3.662e-5
0.230, -3.762e-5
0.229, -3.863e-5
0.228, -3.962e-5
0.227, -4.062e-5
0.226, -4.162e-5
0.225, -4.264e-5
0.224, -4.367e-5
0.223, -4.472e-5
0.222, -4.579e-5
0.221, -4.687e-5
0.220, -4.796e-5
0.219, -4.907e-5
0.218, -5.018e-5
0.217, -5.129e-5
0.216, -5.241e-5
0.215, -5.353e-5
0.214, -5.465e-5
0.213, -5.576e-5
0.212, -5.688e-5
0.211, -5.798e-5
0.210, -5.909e-5
0.209, -6.021e-5
0.208, -6.134e-5
0.207, -6.246e-5
0.206, -6.356e-5
0.205, -6.463e-5
0.204, -6.568e-5
0.203, -6.676e-5
0.202, -6.784e-5
0.201, -6.892e-5
0.200, -6.997e-5
0.199, -7.100e-5
0.198, -7.201e-5
0.197, -7.301e-5
0.196, -7.400e-5
0.195, -7.498e-5
0.194, -7.595e-5
0.193, -7.689e-5
0.192, -7.782e-5
0.191, -7.872e-5
0.190, -7.959e-5
0.189, -8.043e-5
0.188, -8.125e-5
0.187, -8.204e-5
0.186, -8.280e-5
0.185, -8.354e-5
0.184, -8.425e-5
0.183, -8.493e-5
0.182, -8.559e-5
0.181, -8.623e-5
0.180, -8.685e-5
0.179, -8.745e-5
0.178, -8.802e-5
0.177, -8.855e-5
0.176, -8.903e-5
0.175, -8.947e-5
0.174, -8.988e-5
0.173, -9.025e-5
0.172, -9.059e-5
0.171, -9.091e-5
0.170, -9.121e-5
0.169, -9.148e-5
0.168, -9.174e-5
0.167, -9.197e-5
0.166, -9.217e-5
0.165, -9.234e-5
0.164, -9.247e-5
0.163, -9.257e-5
0.162, -9.264e-5
0.161, -9.269e-5
0.160, -9.271e-5
0.159, -9.270e-5
0.158, -9.267e-5
0.157, -9.263e-5
0.156, -9.257e-5
0.155, -9.249e-5
0.154, -9.240e-5
0.153, -9.228e-5
0.152, -9.213e-5
0.151, -9.196e-5
0.150, -9.177e-5
0.149, -9.155e-5
0.148, -9.133e-5
0.147, -9.108e-5
0.146, -9.082e-5
0.145, -9.055e-5
0.144, -9.027e-5
0.143, -8.999e-5
0.142, -8.970e-5
0.141, -8.939e-5
0.140, -8.907e-5
0.139, -8.873e-5
0.138, -8.838e-5
0.137, -8.802e-5
0.136, -8.766e-5
0.135, -8.728e-5
0.134, -8.690e-5
0.133, -8.651e-5
0.132, -8.613e-5
0.131, -8.574e-5
0.130, -8.535e-5
0.129, -8.496e-5
0.128, -8.456e-5
0.127, -8.416e-5
0.126, -8.375e-5
0.125, -8.333e-5
0.124, -8.290e-5
0.123, -8.248e-5
0.122, -8.206e-5
0.121, -8.163e-5
0.120, -8.121e-5
0.119, -8.079e-5
0.118, -8.037e-5
0.117, -7.995e-5
0.116, -7.953e-5
0.115, -7.912e-5
0.114, -7.870e-5
0.113, -7.829e-5
0.112, -7.787e-5
0.111, -7.746e-5
0.110, -7.705e-5
0.109, -7.664e-5
0.108, -7.623e-5
0.107, -7.583e-5
0.106, -7.543e-5
0.105, -7.503e-5
0.104, -7.463e-5
0.103, -7.424e-5
0.102, -7.386e-5
0.101, -7.347e-5
0.100, -7.309e-5
0.099, -7.271e-5
0.098, -7.233e-5
0.097, -7.195e-5
0.096, -7.158e-5
0.095, -7.121e-5
0.094, -7.084e-5
0.093, -7.048e-5
0.092, -7.013e-5
0.091, -6.978e-5
0.090, -6.944e-5
0.089, -6.909e-5
0.088, -6.874e-5
0.087, -6.840e-5
0.086, -6.807e-5
0.085, -6.774e-5
0.084, -6.740e-5
0.083, -6.708e-5
0.082, -6.675e-5
0.081, -6.644e-5
0.080, -6.612e-5
0.079, -6.582e-5
0.078, -6.551e-5
0.077, -6.520e-5
0.076, -6.490e-5
0.075, -6.460e-5
0.074, -6.431e-5
0.073, -6.401e-5
0.072, -6.372e-5
0.071, -6.344e-5
0.070, -6.315e-5
0.069, -6.288e-5
0.068, -6.260e-5
0.067, -6.233e-5
0.066, -6.206e-5
0.065, -6.180e-5
0.064, -6.154e-5
0.063, -6.128e-5
0.062, -6.102e-5
0.061, -6.077e-5
0.060, -6.051e-5
0.059, -6.026e-5
0.058, -6.002e-5
0.057, -5.978e-5
0.056, -5.954e-5
0.055, -5.930e-5
0.054, -5.907e-5
0.053, -5.884e-5
0.052, -5.861e-5
0.051, -5.838e-5
0.050, -5.816e-5
0.049, -5.794e-5
0.048, -5.773e-5
0.047, -5.751e-5
0.046, -5.729e-5
0.045, -5.708e-5
0.044, -5.687e-5
0.043, -5.666e-5
0.042, -5.646e-5
0.041, -5.625e-5
0.040, -5.606e-5
0.039, -5.586e-5
0.038, -5.566e-5
0.037, -5.547e-5
0.036, -5.528e-5
0.035, -5.509e-5
0.034, -5.490e-5
0.033, -5.471e-5
0.032, -5.452e-5
0.031, -5.434e-5
0.030, -5.417e-5
0.029, -5.399e-5
0.028, -5.382e-5
0.027, -5.364e-5
0.026, -5.347e-5
0.025, -5.330e-5
0.024, -5.313e-5
0.023, -5.296e-5
0.022, -5.280e-5
0.021, -5.263e-5
0.020, -5.247e-5
0.019, -5.231e-5
0.018, -5.215e-5
0.017, -5.199e-5
0.016, -5.184e-5
0.015, -5.168e-5
0.014, -5.153e-5
0.013, -5.138e-5
0.012, -5.122e-5
0.011, -5.108e-5
0.010, -5.093e-5
0.009, -5.078e-5
0.008, -5.064e-5
0.007, -5.049e-5
0.006, -5.035e-5
0.005, -5.021e-5
0.004, -5.007e-5
0.003, -4.993e-5
0.002, -4.979e-5
0.001, -4.966e-5
0.000, -4.953e-5
-0.001, -4.939e-5
-0.002, -4.926e-5
-0.003, -4.913e-5
-0.004, -4.900e-5
-0.005, -4.887e-5
-0.006, -4.874e-5
-0.007, -4.861e-5
-0.008, -4.849e-5
-0.009, -4.836e-5
-0.010, -4.824e-5
-0.011, -4.812e-5
-0.012, -4.800e-5
-0.013, -4.788e-5
-0.014, -4.776e-5
-0.015, -4.764e-5
-0.016, -4.752e-5
-0.017, -4.740e-5
-0.018, -4.729e-5
-0.019, -4.717e-5
-0.020, -4.706e-5
-0.021, -4.695e-5
-0.022, -4.683e-5
-0.023, -4.672e-5
-0.024, -4.661e-5
-0.025, -4.650e-5
-0.026, -4.640e-5
-0.027, -4.630e-5
-0.028, -4.619e-5
-0.029, -4.608e-5
-0.030, -4.598e-5
-0.031, -4.587e-5
-0.032, -4.577e-5
-0.033, -4.567e-5
-0.034, -4.556e-5
-0.035, -4.546e-5
-0.036, -4.536e-5
-0.037, -4.526e-5
-0.038, -4.516e-5
-0.039, -4.506e-5
-0.040, -4.497e-5
-0.041, -4.487e-5
-0.042, -4.477e-5
-0.043, -4.468e-5
-0.044, -4.458e-5
-0.045, -4.449e-5
-0.046, -4.440e-5
-0.047, -4.431e-5
-0.048, -4.422e-5
-0.049, -4.413e-5
-0.050, -4.404e-5
-0.051, -4.395e-5
-0.052, -4.386e-5
-0.053, -4.377e-5
-0.054, -4.368e-5
-0.055, -4.359e-5
-0.056, -4.350e-5
-0.057, -4.341e-5
-0.058, -4.333e-5
-0.059, -4.324e-5
-0.060, -4.316e-5
-0.061, -4.307e-5
-0.062, -4.299e-5
-0.063, -4.291e-5
-0.064, -4.283e-5
-0.065, -4.274e-5
-0.066, -4.266e-5
-0.067, -4.258e-5
