6 mM/l
Potential/V, Current/A
0.235, -1.340e-5
0.234, -1.377e-5
0.233, -1.416e-5
0.232, -1.455e-5
0.231, -1.496e-5
0.230, -1.539e-5
0.229, -1.581e-5
0.228, -1.624e-5
0.227, -1.666e-5
0.226, -1.710e-5
0.225, -1.755e-5
0.224, -1.801e-5
0.223, -1.848e-5
0.222, -1.895e-5
0.221, -1.942e-5
0.220, -1.991e-5
0.219, -2.041e-5
0.218, -2.090e-5
0.217, -2.141e-5
0.216, -2.192e-5
0.215, -2.245e-5
0.214, -2.298e-5
0.213, -2.351e-5
0.212, -2.406e-5
0.211, -2.461e-5
0.210, -2.518e-5
0.209, -2.575e-5
0.208, -2.633e-5
0.207, -2.692e-5
0.206, -2.751e-5
0.205, -2.810e-5
0.204, -2.870e-5
0.203, -2.930e-5
0.202, -2.993e-5
0.201, -3.056e-5
0.200, -3.119e-5
0.199, -3.184e-5
0.198, -3.248e-5
0.197, -3.314e-5
0.196, -3.380e-5
0.195, -3.447e-5
0.194, -3.514e-5
0.193, -3.582e-5
0.192, -3.651e-5
0.191, -3.721e-5
0.190, -3.791e-5
0.189, -3.862e-5
0.188, -3.934e-5
0.187, -4.005e-5
0.186, -4.077e-5
0.185, -4.150e-5
0.184, -4.222e-5
0.183, -4.295e-5
0.182, -4.369e-5
0.181, -4.444e-5
0.180, -4.520e-5
0.179, -4.595e-5
0.178, -4.671e-5
0.177, -4.748e-5
0.176, -4.824e-5
0.175, -4.901e-5
0.174, -4.977e-5
0.173, -5.053e-5
0.172, -5.130e-5
0.171, -5.207e-5
0.170, -5.284e-5
0.169, -5.361e-5
0.168, -5.439e-5
0.167, -5.516e-5
0.166, -5.594e-5
0.165, -5.672e-5
0.164, -5.750e-5
0.163, -5.828e-5
0.162, -5.905e-5
0.161, -5.983e-5
0.160, -6.061e-5
0.159, -6.138e-5
0.158, -6.214e-5
0.157, -6.290e-5
0.156, -6.366e-5
0.155, -6.444e-5
0.154, -6.521e-5
0.153, -6.598e-5
0.152, -6.674e-5
0.151, -6.749e-5
0.150, -6.824e-5
0.149, -6.898e-5
0.148, -6.971e-5
0.147, -7.044e-5
0.146, -7.116e-5
0.145, -7.188e-5
0.144, -7.260e-5
0.143, -7.330e-5
0.142, -7.400e-5
0.141, -7.471e-5
0.140, -7.541e-5
0.139, -7.610e-5
0.138, -7.678e-5
0.137, -7.745e-5
0.136, -7.811e-5
0.135, -7.876e-5
0.134, -7.940e-5
0.133, -8.004e-5
0.132, -8.068e-5
0.131, -8.131e-5
0.130, -8.194e-5
0.129, -8.256e-5
0.128, -8.317e-5
0.127, -8.377e-5
0.126, -8.436e-5
0.125, -8.494e-5
0.124, -8.550e-5
0.123, -8.605e-5
0.122, -8.659e-5
0.121, -8.713e-5
0.120, -8.765e-5
0.119, -8.817e-5
0.118, -8.867e-5
0.117, -8.917e-5
0.116, -8.966e-5
0.115, -9.015e-5
0.114, -9.063e-5
0.113, -9.108e-5
0.112, -9.152e-5
0.111, -9.195e-5
0.110, -9.237e-5
0.109, -9.278e-5
0.108, -9.319e-5
0.107, -9.358e-5
0.106, -9.397e-5
0.105, -9.434e-5
0.104, -9.470e-5
0.103, -9.506e-5
0.102, -9.540e-5
0.101, -9.574e-5
0.100, -9.607e-5
0.099, -9.639e-5
0.098, -9.669e-5
0.097, -9.698e-5
0.096, -9.725e-5
0.095, -9.753e-5
0.094, -9.779e-5
0.093, -9.805e-5
0.092, -9.829e-5
0.091, -9.852e-5
0.090, -9.875e-5
0.089, -9.897e-5
0.088, -9.918e-5
0.087, -9.937e-5
0.086, -9.956e-5
0.085, -9.973e-5
0.084, -9.990e-5
0.083, -1.001e-4
0.082, -1.002e-4
0.081, -1.003e-4
0.080, -1.005e-4
0.079, -1.006e-4
0.078, -1.007e-4
0.077, -1.009e-4
0.076, -1.010e-4
0.075, -1.011e-4
0.074, -1.011e-4
0.073, -1.012e-4
0.072, -1.012e-4
0.071, -1.013e-4
0.070, -1.013e-4
0.069, -1.014e-4
0.068, -1.014e-4
0.067, -1.014e-4
0.066, -1.015e-4
0.065, -1.015e-4
0.064, -1.015e-4
0.063, -1.015e-4
0.062, -1.015e-4
0.061, -1.015e-4
0.060, -1.014e-4
0.059, -1.014e-4
0.058, -1.014e-4
0.057, -1.013e-4
0.056, -1.013e-4
0.055, -1.012e-4
0.054, -1.012e-4
0.053, -1.011e-4
0.052, -1.011e-4
0.051, -1.010e-4
0.050, -1.009e-4
0.049, -1.008e-4
0.048, -1.007e-4
0.047, -1.006e-4
0.046, -1.005e-4
0.045, -1.004e-4
0.044, -1.003e-4
0.043, -1.002e-4
0.042, -1.001e-4
0.041, -9.994e-5
0.040, -9.982e-5
0.039, -9.969e-5
0.038, -9.955e-5
0.037, -9.941e-5
0.036, -9.926e-5
0.035, -9.911e-5
0.034, -9.896e-5
0.033, -9.881e-5
0.032, -9.866e-5
0.031, -9.850e-5
0.030, -9.833e-5
0.029, -9.816e-5
0.028, -9.798e-5
0.027, -9.780e-5
0.026, -9.763e-5
0.025, -9.746e-5
0.024, -9.729e-5
0.023, -9.711e-5
0.022, -9.692e-5
0.021, -9.672e-5
0.020, -9.652e-5
0.019, -9.632e-5
0.018, -9.612e-5
0.017, -9.592e-5
0.016, -9.572e-5
0.015, -9.552e-5
0.014, -9.532e-5
0.013, -9.512e-5
0.012, -9.491e-5
0.011, -9.471e-5
0.010, -9.450e-5
0.009, -9.428e-5
0.008, -9.406e-5
0.007, -9.384e-5
0.006, -9.362e-5
0.005, -9.340e-5
0.004, -9.319e-5
0.003, -9.297e-5
0.002, -9.275e-5
0.001, -9.254e-5
0.000, -9.232e-5
-0.001, -9.211e-5
-0.002, -9.188e-5
-0.003, -9.166e-5
-0.004, -9.143e-5
-0.005, -9.121e-5
-0.006, -9.098e-5
-0.007, -9.075e-5
-0.008, -9.051e-5
-0.009, -9.029e-5
-0.010, -9.006e-5
-0.011, -8.983e-5
-0.012, -8.960e-5
-0.013, -8.938e-5
-0.014, -8.915e-5
-0.015, -8.892e-5
-0.016, -8.868e-5
-0.017, -8.844e-5
-0.018, -8.821e-5
