8 mM/l
Potential/V, Current/A
0.500, 2.772e-6
0.499, 2.706e-6
0.498, 2.655e-6
0.497, 2.618e-6
0.496, 2.599e-6
0.495, 2.589e-6
0.494, 2.581e-6
0.493, 2.571e-6
0.492, 2.563e-6
0.491, 2.556e-6
0.490, 2.549e-6
0.489, 2.538e-6
0.488, 2.524e-6
0.487, 2.512e-6
0.486, 2.504e-6
0.485, 2.497e-6
0.484, 2.490e-6
0.483, 2.481e-6
0.482, 2.470e-6
0.481, 2.464e-6
0.480, 2.460e-6
0.479, 2.457e-6
0.478, 2.451e-6
0.477, 2.441e-6
0.476, 2.429e-6
0.475, 2.419e-6
0.474, 2.409e-6
0.473, 2.402e-6
0.472, 2.396e-6
0.471, 2.387e-6
0.470, 2.379e-6
0.469, 2.373e-6
0.468, 2.369e-6
0.467, 2.364e-6
0.466, 2.358e-6
0.465, 2.349e-6
0.464, 2.342e-6
0.463, 2.338e-6
0.462, 2.334e-6
0.461, 2.327e-6
0.460, 2.318e-6
0.459, 2.312e-6
0.458, 2.307e-6
0.457, 2.304e-6
0.456, 2.297e-6
0.455, 2.287e-6
0.454, 2.277e-6
0.453, 2.269e-6
0.452, 2.262e-6
0.451, 2.258e-6
0.450, 2.254e-6
0.449, 2.250e-6
0.448, 2.247e-6
0.447, 2.244e-6
0.446, 2.236e-6
0.445, 2.226e-6
0.444, 2.216e-6
0.443, 2.208e-6
0.442, 2.202e-6
0.441, 2.199e-6
0.440, 2.194e-6
0.439, 2.185e-6
0.438, 2.175e-6
0.437, 2.162e-6
0.436, 2.150e-6
0.435, 2.141e-6
0.434, 2.135e-6
0.433, 2.130e-6
0.432, 2.127e-6
0.431, 2.126e-6
0.430, 2.124e-6
0.429, 2.121e-6
0.428, 2.114e-6
0.427, 2.104e-6
0.426, 2.098e-6
0.425, 2.094e-6
0.424, 2.089e-6
0.423, 2.082e-6
0.422, 2.074e-6
0.421, 2.067e-6
0.420, 2.063e-6
0.419, 2.058e-6
0.418, 2.053e-6
0.417, 2.044e-6
0.416, 2.036e-6
0.415, 2.029e-6
0.414, 2.022e-6
0.413, 2.012e-6
0.412, 2.003e-6
0.411, 1.992e-6
0.410, 1.981e-6
0.409, 1.972e-6
0.408, 1.961e-6
0.407, 1.947e-6
0.406, 1.934e-6
0.405, 1.921e-6
0.404, 1.909e-6
0.403, 1.898e-6
0.402, 1.889e-6
0.401, 1.883e-6
0.400, 1.880e-6
0.399, 1.877e-6
0.398, 1.870e-6
0.397, 1.857e-6
0.396, 1.843e-6
0.395, 1.829e-6
0.394, 1.818e-6
0.393, 1.807e-6
0.392, 1.795e-6
0.391, 1.781e-6
0.390, 1.768e-6
0.389, 1.757e-6
0.388, 1.746e-6
0.387, 1.734e-6
0.386, 1.722e-6
0.385, 1.707e-6
0.384, 1.692e-6
0.383, 1.676e-6
0.382, 1.655e-6
0.381, 1.637e-6
0.380, 1.625e-6
0.379, 1.614e-6
0.378, 1.605e-6
0.377, 1.592e-6
0.376, 1.574e-6
0.375, 1.555e-6
0.374, 1.537e-6
0.373, 1.519e-6
0.372, 1.503e-6
0.371, 1.483e-6
0.370, 1.462e-6
0.369, 1.442e-6
0.368, 1.421e-6
0.367, 1.401e-6
0.366, 1.382e-6
0.365, 1.360e-6
0.364, 1.337e-6
0.363, 1.313e-6
0.362, 1.286e-6
0.361, 1.261e-6
0.360, 1.236e-6
0.359, 1.206e-6
0.358, 1.177e-6
0.357, 1.147e-6
0.356, 1.117e-6
0.355, 1.092e-6
0.354, 1.069e-6
0.353, 1.042e-6
0.352, 1.015e-6
0.351, 9.805e-7
0.350, 9.427e-7
0.349, 9.062e-7
0.348, 8.722e-7
0.347, 8.373e-7
0.346, 7.997e-7
0.345, 7.569e-7
0.344, 7.118e-7
0.343, 6.676e-7
0.342, 6.260e-7
0.341, 5.853e-7
0.340, 5.429e-7
0.339, 4.981e-7
0.338, 4.518e-7
0.337, 4.035e-7
0.336, 3.520e-7
0.335, 2.981e-7
0.334, 2.432e-7
0.333, 1.860e-7
0.332, 1.305e-7
0.331, 7.369e-8
0.330, 1.554e-8
0.329, -4.407e-8
0.328, -1.049e-7
0.327, -1.701e-7
0.326, -2.384e-7
0.325, -3.116e-7
0.324, -3.875e-7
0.323, -4.663e-7
0.322, -5.451e-7
0.321, -6.259e-7
0.320, -7.060e-7
0.319, -7.876e-7
0.318, -8.744e-7
0.317, -9.656e-7
0.316, -1.059e-6
0.315, -1.155e-6
0.314, -1.247e-6
0.313, -1.342e-6
0.312, -1.444e-6
0.311, -1.551e-6
0.310, -1.663e-6
0.309, -1.776e-6
0.308, -1.887e-6
0.307, -2.006e-6
0.306, -2.134e-6
0.305, -2.267e-6
0.304, -2.404e-6
0.303, -2.541e-6
0.302, -2.676e-6
0.301, -2.815e-6
0.300, -2.963e-6
0.299, -3.117e-6
0.298, -3.277e-6
0.297, -3.437e-6
0.296, -3.599e-6
0.295, -3.765e-6
0.294, -3.937e-6
0.293, -4.118e-6
0.292, -4.309e-6
0.291, -4.503e-6
0.290, -4.702e-6
0.289, -4.900e-6
0.288, -5.099e-6
0.287, -5.307e-6
0.286, -5.523e-6
0.285, -5.747e-6
0.284, -5.981e-6
0.283, -6.223e-6
0.282, -6.475e-6
0.281, -6.736e-6
0.280, -7.001e-6
0.279, -7.267e-6
0.278, -7.534e-6
0.277, -7.809e-6
0.276, -8.094e-6
0.275, -8.387e-6
0.274, -8.690e-6
