Mar. 30, 2023   16:27:29
Cyclic Voltammetry
File: 05mmol120mvs
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.268
High E (V) = 0.5
Low E (V) = -0.05
Init P/N = N
Scan Rate (V/s) = 0.12
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.310V
ip = 3.568e-5A
Ah = 2.184e-5C

Segment 3:
Ep = 0.210V
ip = -3.276e-5A
Ah = -2.024e-5C

Segment 4:

Potential/V, Current/A, Charge/C
0.040, -1.084e-5, -2.944e-5
0.039, -1.082e-5, -2.953e-5
0.038, -1.078e-5, -2.962e-5
0.037, -1.076e-5, -2.971e-5
0.036, -1.071e-5, -2.980e-5
0.035, -1.069e-5, -2.989e-5
0.034, -1.064e-5, -2.998e-5
0.033, -1.064e-5, -3.007e-5
0.032, -1.059e-5, -3.015e-5
0.031, -1.058e-5, -3.024e-5
0.030, -1.054e-5, -3.033e-5
0.029, -1.051e-5, -3.042e-5
0.028, -1.048e-5, -3.051e-5
0.027, -1.045e-5, -3.059e-5
0.026, -1.043e-5, -3.068e-5
0.025, -1.040e-5, -3.077e-5
0.024, -1.036e-5, -3.085e-5
0.023, -1.035e-5, -3.094e-5
0.022, -1.031e-5, -3.102e-5
0.021, -1.030e-5, -3.111e-5
0.020, -1.026e-5, -3.120e-5
0.019, -1.025e-5, -3.128e-5
0.018, -1.021e-5, -3.137e-5
0.017, -1.020e-5, -3.145e-5
0.016, -1.016e-5, -3.154e-5
0.015, -1.015e-5, -3.162e-5
0.014, -1.011e-5, -3.171e-5
0.013, -1.010e-5, -3.179e-5
0.012, -1.006e-5, -3.187e-5
0.011, -1.005e-5, -3.196e-5
0.010, -1.001e-5, -3.204e-5
0.009, -1.000e-5, -3.212e-5
0.008, -9.961e-6, -3.221e-5
0.007, -9.955e-6, -3.229e-5
0.006, -9.922e-6, -3.237e-5
0.005, -9.905e-6, -3.245e-5
0.004, -9.878e-6, -3.254e-5
0.003, -9.857e-6, -3.262e-5
0.002, -9.833e-6, -3.270e-5
0.001, -9.813e-6, -3.278e-5
-0.000, -9.794e-6, -3.286e-5
-0.001, -9.775e-6, -3.295e-5
-0.002, -9.744e-6, -3.303e-5
-0.003, -9.739e-6, -3.311e-5
-0.004, -9.698e-6, -3.319e-5
-0.005, -9.693e-6, -3.327e-5
-0.006, -9.660e-6, -3.335e-5
-0.007, -9.649e-6, -3.343e-5
-0.008, -9.620e-6, -3.351e-5
-0.009, -9.607e-6, -3.359e-5
-0.010, -9.575e-6, -3.367e-5
-0.011, -9.564e-6, -3.375e-5
-0.012, -9.531e-6, -3.383e-5
-0.013, -9.524e-6, -3.391e-5
-0.014, -9.492e-6, -3.399e-5
-0.015, -9.491e-6, -3.407e-5
-0.016, -9.456e-6, -3.415e-5
-0.017, -9.453e-6, -3.423e-5
-0.018, -9.419e-6, -3.430e-5
-0.019, -9.413e-6, -3.438e-5
-0.020, -9.386e-6, -3.446e-5
-0.021, -9.367e-6, -3.454e-5
-0.022, -9.351e-6, -3.462e-5
-0.023, -9.330e-6, -3.469e-5
-0.024, -9.299e-6, -3.477e-5
-0.025, -9.303e-6, -3.485e-5
-0.026, -9.264e-6, -3.493e-5
-0.027, -9.268e-6, -3.500e-5
-0.028, -9.225e-6, -3.508e-5
-0.029, -9.223e-6, -3.516e-5
-0.030, -9.197e-6, -3.523e-5
-0.031, -9.181e-6, -3.531e-5
-0.032, -9.168e-6, -3.539e-5
-0.033, -9.155e-6, -3.546e-5
-0.034, -9.124e-6, -3.554e-5
-0.035, -9.121e-6, -3.562e-5
-0.036, -9.081e-6, -3.569e-5
-0.037, -9.080e-6, -3.577e-5
-0.038, -9.054e-6, -3.584e-5
-0.039, -9.057e-6, -3.592e-5
-0.040, -9.020e-6, -3.599e-5
-0.041, -9.021e-6, -3.607e-5
-0.042, -8.987e-6, -3.614e-5
-0.043, -8.978e-6, -3.622e-5
-0.044, -8.966e-6, -3.629e-5
-0.045, -8.942e-6, -3.637e-5
-0.046, -8.926e-6, -3.644e-5
-0.047, -8.925e-6, -3.652e-5
-0.048, -8.886e-6, -3.659e-5
-0.049, -8.886e-6, -3.666e-5
-0.050, -8.765e-6, -3.674e-5

Segment 2:
-0.049, -8.645e-6, -3.681e-5
-0.048, -8.589e-6, -3.688e-5
-0.047, -8.568e-6, -3.695e-5
-0.046, -8.529e-6, -3.702e-5
-0.045, -8.499e-6, -3.709e-5
-0.044, -8.479e-6, -3.716e-5
-0.043, -8.448e-6, -3.723e-5
-0.042, -8.424e-6, -3.730e-5
-0.041, -8.405e-6, -3.737e-5
-0.040, -8.378e-6, -3.744e-5
-0.039, -8.363e-6, -3.751e-5
-0.038, -8.322e-6, -3.758e-5
-0.037, -8.328e-6, -3.765e-5
-0.036, -8.288e-6, -3.772e-5
-0.035, -8.279e-6, -3.779e-5
-0.034, -8.246e-6, -3.786e-5
-0.033, -8.238e-6, -3.793e-5
-0.032, -8.209e-6, -3.800e-5
-0.031, -8.195e-6, -3.807e-5
-0.030, -8.170e-6, -3.813e-5
-0.029, -8.153e-6, -3.820e-5
-0.028, -8.124e-6, -3.827e-5
-0.027, -8.121e-6, -3.834e-5
-0.026, -8.089e-6, -3.840e-5
-0.025, -8.092e-6, -3.847e-5
-0.024, -8.052e-6, -3.854e-5
-0.023, -8.048e-6, -3.861e-5
-0.022, -8.016e-6, -3.867e-5
-0.021, -8.002e-6, -3.874e-5
-0.020, -7.994e-6, -3.881e-5
-0.019, -7.970e-6, -3.887e-5
-0.018, -7.950e-6, -3.894e-5
-0.017, -7.945e-6, -3.900e-5
-0.016, -7.907e-6, -3.907e-5
-0.015, -7.906e-6, -3.914e-5
-0.014, -7.874e-6, -3.920e-5
-0.013, -7.880e-6, -3.927e-5
-0.012, -7.848e-6, -3.933e-5
-0.011, -7.846e-6, -3.940e-5
-0.010, -7.813e-6, -3.946e-5
-0.009, -7.805e-6, -3.953e-5
-0.008, -7.793e-6, -3.959e-5
-0.007, -7.770e-6, -3.966e-5
-0.006, -7.751e-6, -3.972e-5
-0.005, -7.747e-6, -3.979e-5
-0.004, -7.711e-6, -3.985e-5
-0.003, -7.712e-6, -3.992e-5
-0.002, -7.679e-6, -3.998e-5
-0.001, -7.689e-6, -4.004e-5
0.000, -7.652e-6, -4.011e-5
0.001, -7.656e-6, -4.017e-5
0.002, -7.623e-6, -4.024e-5
0.003, -7.613e-6, -4.030e-5
0.004, -7.604e-6, -4.036e-5
0.005, -7.587e-6, -4.043e-5
0.006, -7.556e-6, -4.049e-5
0.007, -7.555e-6, -4.055e-5
0.008, -7.515e-6, -4.061e-5
0.009, -7.517e-6, -4.068e-5
0.010, -7.488e-6, -4.074e-5
0.011, -7.499e-6, -4.080e-5
0.012, -7.461e-6, -4.086e-5
0.013, -7.462e-6, -4.093e-5
0.014, -7.436e-6, -4.099e-5
0.015, -7.423e-6, -4.105e-5
0.016, -7.414e-6, -4.111e-5
0.017, -7.402e-6, -4.117e-5
0.018, -7.381e-6, -4.123e-5
0.019, -7.369e-6, -4.130e-5
0.020, -7.346e-6, -4.136e-5
0.021, -7.359e-6, -4.142e-5
0.022, -7.316e-6, -4.148e-5
0.023, -7.319e-6, -4.154e-5
0.024, -7.293e-6, -4.160e-5
0.025, -7.291e-6, -4.166e-5
0.026, -7.268e-6, -4.172e-5
0.027, -7.266e-6, -4.178e-5
0.028, -7.245e-6, -4.184e-5
0.029, -7.230e-6, -4.190e-5
0.030, -7.218e-6, -4.196e-5
0.031, -7.217e-6, -4.202e-5
0.032, -7.186e-6, -4.208e-5
0.033, -7.185e-6, -4.214e-5
0.034, -7.156e-6, -4.220e-5
0.035, -7.167e-6, -4.226e-5
0.036, -7.127e-6, -4.232e-5
0.037, -7.124e-6, -4.238e-5
0.038, -7.111e-6, -4.244e-5
0.039, -7.100e-6, -4.250e-5
0.040, -7.084e-6, -4.256e-5
0.041, -7.073e-6, -4.262e-5
0.042, -7.056e-6, -4.268e-5
0.043, -7.052e-6, -4.274e-5
0.044, -7.025e-6, -4.279e-5
0.045, -7.024e-6, -4.285e-5
0.046, -6.999e-6, -4.291e-5
0.047, -7.003e-6, -4.297e-5
0.048, -6.973e-6, -4.303e-5
0.049, -6.973e-6, -4.309e-5
0.050, -6.945e-6, -4.314e-5
0.051, -6.936e-6, -4.320e-5
0.052, -6.926e-6, -4.326e-5
0.053, -6.916e-6, -4.332e-5
0.054, -6.894e-6, -4.337e-5
0.055, -6.889e-6, -4.343e-5
0.056, -6.871e-6, -4.349e-5
0.057, -6.874e-6, -4.355e-5
0.058, -6.834e-6, -4.360e-5
0.059, -6.840e-6, -4.366e-5
0.060, -6.820e-6, -4.372e-5
0.061, -6.818e-6, -4.377e-5
0.062, -6.791e-6, -4.383e-5
0.063, -6.781e-6, -4.389e-5
0.064, -6.769e-6, -4.394e-5
0.065, -6.751e-6, -4.400e-5
0.066, -6.736e-6, -4.406e-5
0.067, -6.731e-6, -4.411e-5
0.068, -6.711e-6, -4.417e-5
0.069, -6.710e-6, -4.422e-5
0.070, -6.679e-6, -4.428e-5
0.071, -6.682e-6, -4.433e-5
0.072, -6.656e-6, -4.439e-5
0.073, -6.645e-6, -4.445e-5
0.074, -6.633e-6, -4.450e-5
0.075, -6.626e-6, -4.456e-5
0.076, -6.607e-6, -4.461e-5
0.077, -6.589e-6, -4.467e-5
0.078, -6.576e-6, -4.472e-5
0.079, -6.574e-6, -4.478e-5
0.080, -6.537e-6, -4.483e-5
0.081, -6.538e-6, -4.488e-5
0.082, -6.507e-6, -4.494e-5
0.083, -6.515e-6, -4.499e-5
0.084, -6.486e-6, -4.505e-5
0.085, -6.484e-6, -4.510e-5
0.086, -6.459e-6, -4.516e-5
0.087, -6.442e-6, -4.521e-5
0.088, -6.436e-6, -4.526e-5
0.089, -6.418e-6, -4.532e-5
0.090, -6.396e-6, -4.537e-5
0.091, -6.390e-6, -4.542e-5
0.092, -6.363e-6, -4.548e-5
0.093, -6.358e-6, -4.553e-5
0.094, -6.333e-6, -4.558e-5
0.095, -6.336e-6, -4.563e-5
0.096, -6.300e-6, -4.569e-5
0.097, -6.291e-6, -4.574e-5
0.098, -6.277e-6, -4.579e-5
0.099, -6.248e-6, -4.584e-5
0.100, -6.243e-6, -4.590e-5
0.101, -6.223e-6, -4.595e-5
0.102, -6.196e-6, -4.600e-5
0.103, -6.192e-6, -4.605e-5
0.104, -6.150e-6, -4.610e-5
0.105, -6.152e-6, -4.615e-5
0.106, -6.113e-6, -4.620e-5
0.107, -6.116e-6, -4.625e-5
0.108, -6.085e-6, -4.631e-5
0.109, -6.079e-6, -4.636e-5
0.110, -6.047e-6, -4.641e-5
0.111, -6.040e-6, -4.646e-5
0.112, -6.008e-6, -4.651e-5
0.113, -5.998e-6, -4.656e-5
0.114, -5.961e-6, -4.661e-5
0.115, -5.954e-6, -4.666e-5
0.116, -5.921e-6, -4.671e-5
0.117, -5.916e-6, -4.675e-5
0.118, -5.868e-6, -4.680e-5
0.119, -5.865e-6, -4.685e-5
0.120, -5.831e-6, -4.690e-5
0.121, -5.810e-6, -4.695e-5
0.122, -5.785e-6, -4.700e-5
0.123, -5.759e-6, -4.705e-5
0.124, -5.738e-6, -4.709e-5
0.125, -5.712e-6, -4.714e-5
0.126, -5.674e-6, -4.719e-5
0.127, -5.659e-6, -4.724e-5
0.128, -5.614e-6, -4.728e-5
0.129, -5.608e-6, -4.733e-5
0.130, -5.557e-6, -4.738e-5
0.131, -5.551e-6, -4.742e-5
0.132, -5.501e-6, -4.747e-5
0.133, -5.474e-6, -4.751e-5
0.134, -5.443e-6, -4.756e-5
0.135, -5.411e-6, -4.760e-5
0.136, -5.370e-6, -4.765e-5
0.137, -5.340e-6, -4.769e-5
0.138, -5.299e-6, -4.774e-5
0.139, -5.269e-6, -4.778e-5
0.140, -5.217e-6, -4.782e-5
0.141, -5.200e-6, -4.787e-5
0.142, -5.139e-6, -4.791e-5
0.143, -5.118e-6, -4.795e-5
0.144, -5.063e-6, -4.800e-5
0.145, -5.023e-6, -4.804e-5
0.146, -4.974e-6, -4.808e-5
0.147, -4.926e-6, -4.812e-5
0.148, -4.885e-6, -4.816e-5
0.149, -4.840e-6, -4.820e-5
0.150, -4.779e-6, -4.824e-5
0.151, -4.743e-6, -4.828e-5
0.152, -4.679e-6, -4.832e-5
0.153, -4.640e-6, -4.836e-5
0.154, -4.560e-6, -4.840e-5
0.155, -4.529e-6, -4.843e-5
0.156, -4.451e-6, -4.847e-5
0.157, -4.384e-6, -4.851e-5
0.158, -4.321e-6, -4.854e-5
0.159, -4.255e-6, -4.858e-5
0.160, -4.190e-6, -4.861e-5
0.161, -4.122e-6, -4.865e-5
0.162, -4.048e-6, -4.868e-5
0.163, -3.994e-6, -4.872e-5
0.164, -3.898e-6, -4.875e-5
0.165, -3.845e-6, -4.878e-5
0.166, -3.744e-6, -4.881e-5
0.167, -3.677e-6, -4.884e-5
0.168, -3.588e-6, -4.887e-5
0.169, -3.498e-6, -4.890e-5
0.170, -3.418e-6, -4.893e-5
0.171, -3.324e-6, -4.896e-5
0.172, -3.233e-6, -4.898e-5
0.173, -3.140e-6, -4.901e-5
0.174, -3.025e-6, -4.903e-5
0.175, -2.947e-6, -4.906e-5
0.176, -2.815e-6, -4.908e-5
0.177, -2.737e-6, -4.911e-5
0.178, -2.602e-6, -4.913e-5
0.179, -2.505e-6, -4.915e-5
0.180, -2.381e-6, -4.917e-5
0.181, -2.256e-6, -4.919e-5
0.182, -2.137e-6, -4.920e-5
0.183, -2.003e-6, -4.922e-5
0.184, -1.875e-6, -4.924e-5
0.185, -1.752e-6, -4.925e-5
0.186, -1.594e-6, -4.927e-5
0.187, -1.472e-6, -4.928e-5
0.188, -1.293e-6, -4.929e-5
0.189, -1.171e-6, -4.930e-5
0.190, -9.903e-7, -4.931e-5
0.191, -8.523e-7, -4.931e-5
0.192, -6.881e-7, -4.932e-5
0.193, -5.072e-7, -4.932e-5
0.194, -3.506e-7, -4.933e-5
0.195, -1.618e-7, -4.933e-5
0.196, 4.043e-9, -4.933e-5
0.197, 1.935e-7, -4.933e-5
0.198, 4.182e-7, -4.932e-5
0.199, 5.815e-7, -4.932e-5
0.200, 8.223e-7, -4.931e-5
0.201, 9.816e-7, -4.930e-5
0.202, 1.216e-6, -4.929e-5
0.203, 1.413e-6, -4.928e-5
0.204, 1.634e-6, -4.927e-5
0.205, 1.848e-6, -4.925e-5
0.206, 2.079e-6, -4.923e-5
0.207, 2.316e-6, -4.921e-5
0.208, 2.549e-6, -4.919e-5
0.209, 2.790e-6, -4.917e-5
0.210, 3.057e-6, -4.914e-5
0.211, 3.278e-6, -4.912e-5
0.212, 3.591e-6, -4.909e-5
0.213, 3.802e-6, -4.906e-5
0.214, 4.114e-6, -4.902e-5
0.215, 4.373e-6, -4.899e-5
0.216, 4.643e-6, -4.895e-5
0.217, 4.949e-6, -4.891e-5
0.218, 5.233e-6, -4.886e-5
0.219, 5.536e-6, -4.882e-5
0.220, 5.826e-6, -4.877e-5
0.221, 6.128e-6, -4.872e-5
0.222, 6.479e-6, -4.866e-5
0.223, 6.734e-6, -4.861e-5
0.224, 7.108e-6, -4.855e-5
0.225, 7.388e-6, -4.849e-5
0.226, 7.745e-6, -4.842e-5
0.227, 8.077e-6, -4.835e-5
0.228, 8.417e-6, -4.828e-5
0.229, 8.776e-6, -4.821e-5
0.230, 9.101e-6, -4.813e-5
0.231, 9.467e-6, -4.806e-5
0.232, 9.814e-6, -4.797e-5
0.233, 1.016e-5, -4.789e-5
0.234, 1.055e-5, -4.780e-5
0.235, 1.088e-5, -4.771e-5
0.236, 1.131e-5, -4.762e-5
0.237, 1.164e-5, -4.752e-5
0.238, 1.205e-5, -4.742e-5
0.239, 1.242e-5, -4.732e-5
0.240, 1.280e-5, -4.721e-5
0.241, 1.321e-5, -4.710e-5
0.242, 1.357e-5, -4.699e-5
0.243, 1.397e-5, -4.687e-5
0.244, 1.439e-5, -4.675e-5
0.245, 1.475e-5, -4.663e-5
0.246, 1.520e-5, -4.650e-5
0.247, 1.554e-5, -4.637e-5
0.248, 1.600e-5, -4.624e-5
0.249, 1.634e-5, -4.610e-5
0.250, 1.678e-5, -4.596e-5
0.251, 1.717e-5, -4.582e-5
0.252, 1.757e-5, -4.567e-5
0.253, 1.800e-5, -4.552e-5
0.254, 1.837e-5, -4.537e-5
0.255, 1.880e-5, -4.521e-5
0.256, 1.918e-5, -4.505e-5
0.257, 1.956e-5, -4.489e-5
0.258, 2.000e-5, -4.472e-5
0.259, 2.034e-5, -4.455e-5
0.260, 2.082e-5, -4.438e-5
0.261, 2.113e-5, -4.420e-5
0.262, 2.156e-5, -4.402e-5
0.263, 2.193e-5, -4.384e-5
0.264, 2.231e-5, -4.365e-5
0.265, 2.271e-5, -4.347e-5
0.266, 2.306e-5, -4.327e-5
0.267, 2.344e-5, -4.308e-5
0.268, 2.381e-5, -4.288e-5
0.269, 2.414e-5, -4.268e-5
0.270, 2.455e-5, -4.247e-5
0.271, 2.484e-5, -4.227e-5
0.272, 2.526e-5, -4.206e-5
0.273, 2.555e-5, -4.184e-5
0.274, 2.592e-5, -4.163e-5
0.275, 2.625e-5, -4.141e-5
0.276, 2.655e-5, -4.119e-5
0.277, 2.688e-5, -4.096e-5
0.278, 2.717e-5, -4.074e-5
0.279, 2.748e-5, -4.051e-5
0.280, 2.776e-5, -4.028e-5
0.281, 2.803e-5, -4.004e-5
0.282, 2.835e-5, -3.981e-5
0.283, 2.855e-5, -3.957e-5
0.284, 2.887e-5, -3.933e-5
0.285, 2.906e-5, -3.909e-5
0.286, 2.934e-5, -3.884e-5
0.287, 2.954e-5, -3.860e-5
0.288, 2.977e-5, -3.835e-5
0.289, 3.002e-5, -3.810e-5
0.290, 3.019e-5, -3.785e-5
0.291, 3.041e-5, -3.759e-5
0.292, 3.058e-5, -3.734e-5
0.293, 3.072e-5, -3.708e-5
0.294, 3.094e-5, -3.682e-5
0.295, 3.104e-5, -3.656e-5
