20 mV/s
Potential/V, Current/A
0.500, 8.209e-7
0.499, 7.964e-7
0.498, 7.756e-7
0.497, 7.583e-7
0.496, 7.460e-7
0.495, 7.359e-7
0.494, 7.259e-7
0.493, 7.145e-7
0.492, 7.025e-7
0.491, 6.905e-7
0.490, 6.791e-7
0.489, 6.687e-7
0.488, 6.595e-7
0.487, 6.513e-7
0.486, 6.443e-7
0.485, 6.385e-7
0.484, 6.339e-7
0.483, 6.303e-7
0.482, 6.274e-7
0.481, 6.250e-7
0.480, 6.227e-7
0.479, 6.201e-7
0.478, 6.172e-7
0.477, 6.140e-7
0.476, 6.103e-7
0.475, 6.064e-7
0.474, 6.022e-7
0.473, 5.978e-7
0.472, 5.933e-7
0.471, 5.890e-7
0.470, 5.846e-7
0.469, 5.803e-7
0.468, 5.761e-7
0.467, 5.717e-7
0.466, 5.674e-7
0.465, 5.629e-7
0.464, 5.584e-7
0.463, 5.539e-7
0.462, 5.494e-7
0.461, 5.450e-7
0.460, 5.407e-7
0.459, 5.367e-7
0.458, 5.329e-7
0.457, 5.291e-7
0.456, 5.256e-7
0.455, 5.222e-7
0.454, 5.190e-7
0.453, 5.159e-7
0.452, 5.131e-7
0.451, 5.104e-7
0.450, 5.077e-7
0.449, 5.052e-7
0.448, 5.027e-7
0.447, 5.002e-7
0.446, 4.978e-7
0.445, 4.954e-7
0.444, 4.930e-7
0.443, 4.907e-7
0.442, 4.884e-7
0.441, 4.860e-7
0.440, 4.835e-7
0.439, 4.809e-7
0.438, 4.782e-7
0.437, 4.753e-7
0.436, 4.725e-7
0.435, 4.698e-7
0.434, 4.672e-7
0.433, 4.648e-7
0.432, 4.624e-7
0.431, 4.600e-7
0.430, 4.575e-7
0.429, 4.550e-7
0.428, 4.524e-7
0.427, 4.500e-7
0.426, 4.475e-7
0.425, 4.451e-7
0.424, 4.425e-7
0.423, 4.400e-7
0.422, 4.375e-7
0.421, 4.351e-7
0.420, 4.327e-7
0.419, 4.303e-7
0.418, 4.278e-7
0.417, 4.254e-7
0.416, 4.231e-7
0.415, 4.209e-7
0.414, 4.186e-7
0.413, 4.162e-7
0.412, 4.137e-7
0.411, 4.113e-7
0.410, 4.090e-7
0.409, 4.072e-7
0.408, 4.055e-7
0.407, 4.039e-7
0.406, 4.023e-7
0.405, 4.006e-7
0.404, 3.987e-7
0.403, 3.970e-7
0.402, 3.952e-7
0.401, 3.935e-7
0.400, 3.920e-7
0.399, 3.905e-7
0.398, 3.892e-7
0.397, 3.879e-7
0.396, 3.867e-7
0.395, 3.855e-7
0.394, 3.843e-7
0.393, 3.831e-7
0.392, 3.818e-7
0.391, 3.806e-7
0.390, 3.794e-7
0.389, 3.783e-7
0.388, 3.771e-7
0.387, 3.759e-7
0.386, 3.745e-7
0.385, 3.731e-7
0.384, 3.717e-7
0.383, 3.704e-7
0.382, 3.690e-7
0.381, 3.677e-7
0.380, 3.663e-7
0.379, 3.649e-7
0.378, 3.635e-7
0.377, 3.620e-7
0.376, 3.604e-7
0.375, 3.587e-7
0.374, 3.570e-7
0.373, 3.552e-7
0.372, 3.535e-7
0.371, 3.517e-7
0.370, 3.498e-7
0.369, 3.480e-7
0.368, 3.462e-7
0.367, 3.443e-7
0.366, 3.425e-7
0.365, 3.407e-7
0.364, 3.387e-7
0.363, 3.368e-7
0.362, 3.349e-7
0.361, 3.328e-7
0.360, 3.306e-7
0.359, 3.284e-7
0.358, 3.262e-7
0.357, 3.241e-7
0.356, 3.221e-7
0.355, 3.202e-7
0.354, 3.181e-7
0.353, 3.159e-7
0.352, 3.137e-7
0.351, 3.112e-7
0.350, 3.088e-7
0.349, 3.063e-7
0.348, 3.039e-7
0.347, 3.014e-7
0.346, 2.990e-7
0.345, 2.966e-7
0.344, 2.941e-7
0.343, 2.915e-7
0.342, 2.889e-7
0.341, 2.863e-7
0.340, 2.838e-7
0.339, 2.813e-7
0.338, 2.788e-7
0.337, 2.763e-7
0.336, 2.738e-7
0.335, 2.712e-7
0.334, 2.686e-7
0.333, 2.660e-7
0.332, 2.635e-7
0.331, 2.610e-7
0.330, 2.587e-7
0.329, 2.563e-7
0.328, 2.538e-7
0.327, 2.510e-7
0.326, 2.480e-7
0.325, 2.447e-7
0.324, 2.411e-7
0.323, 2.373e-7
0.322, 2.330e-7
0.321, 2.285e-7
0.320, 2.235e-7
0.319, 2.181e-7
0.318, 2.124e-7
0.317, 2.063e-7
0.316, 2.001e-7
0.315, 1.938e-7
0.314, 1.873e-7
0.313, 1.807e-7
0.312, 1.738e-7
0.311, 1.669e-7
0.310, 1.602e-7
0.309, 1.541e-7
0.308, 1.487e-7
0.307, 1.440e-7
0.306, 1.399e-7
0.305, 1.361e-7
0.304, 1.322e-7
0.303, 1.280e-7
0.302, 1.231e-7
0.301, 1.174e-7
0.300, 1.107e-7
0.299, 1.031e-7
0.298, 9.467e-8
0.297, 8.551e-8
0.296, 7.571e-8
0.295, 6.532e-8
0.294, 5.462e-8
0.293, 4.388e-8
0.292, 3.360e-8
0.291, 2.394e-8
0.290, 1.455e-8
0.289, 4.761e-9
0.288, -6.274e-9
0.287, -1.947e-8
0.286, -3.480e-8
0.285, -5.164e-8
0.284, -6.874e-8
0.283, -8.456e-8
0.282, -9.828e-8
0.281, -1.104e-7
0.280, -1.225e-7
0.279, -1.361e-7
0.278, -1.521e-7
0.277, -1.700e-7
0.276, -1.884e-7
0.275, -2.063e-7
0.274, -2.244e-7
0.273, -2.439e-7
0.272, -2.663e-7
0.271, -2.910e-7
0.270, -3.153e-7
0.269, -3.366e-7
0.268, -3.550e-7
0.267, -3.734e-7
0.266, -3.946e-7
0.265, -4.196e-7
0.264, -4.475e-7
0.263, -4.765e-7
0.262, -5.060e-7
0.261, -5.359e-7
0.260, -5.663e-7
0.259, -5.969e-7
0.258, -6.281e-7
0.257, -6.607e-7
0.256, -6.952e-7
0.255, -7.312e-7
0.254, -7.690e-7
0.253, -8.075e-7
0.252, -8.458e-7
0.251, -8.843e-7
0.250, -9.239e-7
0.249, -9.641e-7
0.248, -1.006e-6
0.247, -1.047e-6
0.246, -1.090e-6
0.245, -1.135e-6
0.244, -1.184e-6
0.243, -1.235e-6
0.242, -1.286e-6
0.241, -1.336e-6
0.240, -1.386e-6
0.239, -1.438e-6
0.238, -1.492e-6
0.237, -1.549e-6
0.236, -1.609e-6
0.235, -1.670e-6
0.234, -1.733e-6
0.233, -1.796e-6
0.232, -1.858e-6
0.231, -1.921e-6
0.230, -1.986e-6
0.229, -2.055e-6
0.228, -2.126e-6
0.227, -2.197e-6
0.226, -2.267e-6
0.225, -2.337e-6
0.224, -2.408e-6
0.223, -2.482e-6
0.222, -2.559e-6
0.221, -2.636e-6
0.220, -2.716e-6
0.219, -2.795e-6
0.218, -2.874e-6
0.217, -2.954e-6
0.216, -3.037e-6
0.215, -3.119e-6
0.214, -3.202e-6
0.213, -3.282e-6
0.212, -3.359e-6
0.211, -3.437e-6
0.210, -3.520e-6
0.209, -3.605e-6
0.208, -3.691e-6
0.207, -3.776e-6
0.206, -3.858e-6
0.205, -3.939e-6
0.204, -4.022e-6
0.203, -4.106e-6
0.202, -4.190e-6
0.201, -4.272e-6
0.200, -4.353e-6
0.199, -4.433e-6
0.198, -4.514e-6
0.197, -4.596e-6
0.196, -4.677e-6
0.195, -4.755e-6
0.194, -4.831e-6
0.193, -4.905e-6
0.192, -4.978e-6
0.191, -5.050e-6
0.190, -5.121e-6
