File: 2mm-cv-au-50mv
Potential/V, Current/A
0.236, -2.602e-6
0.235, -2.693e-6
0.234, -2.785e-6
0.233, -2.880e-6
0.232, -2.981e-6
0.231, -3.085e-6
0.230, -3.189e-6
0.229, -3.291e-6
0.228, -3.391e-6
0.227, -3.492e-6
0.226, -3.598e-6
0.225, -3.708e-6
0.224, -3.820e-6
0.223, -3.934e-6
0.222, -4.048e-6
0.221, -4.165e-6
0.220, -4.284e-6
0.219, -4.407e-6
0.218, -4.532e-6
0.217, -4.657e-6
0.216, -4.783e-6
0.215, -4.907e-6
0.214, -5.030e-6
0.213, -5.155e-6
0.212, -5.280e-6
0.211, -5.406e-6
0.210, -5.533e-6
0.209, -5.662e-6
0.208, -5.791e-6
0.207, -5.920e-6
0.206, -6.047e-6
0.205, -6.174e-6
0.204, -6.301e-6
0.203, -6.431e-6
0.202, -6.559e-6
0.201, -6.686e-6
0.200, -6.811e-6
0.199, -6.935e-6
0.198, -7.057e-6
0.197, -7.178e-6
0.196, -7.296e-6
0.195, -7.413e-6
0.194, -7.528e-6
0.193, -7.645e-6
0.192, -7.760e-6
0.191, -7.872e-6
0.190, -7.981e-6
0.189, -8.086e-6
0.188, -8.187e-6
0.187, -8.286e-6
0.186, -8.382e-6
0.185, -8.475e-6
0.184, -8.565e-6
0.183, -8.653e-6
0.182, -8.737e-6
0.181, -8.821e-6
0.180, -8.903e-6
0.179, -8.981e-6
0.178, -9.054e-6
0.177, -9.119e-6
0.176, -9.177e-6
0.175, -9.231e-6
0.174, -9.282e-6
0.173, -9.331e-6
0.172, -9.377e-6
0.171, -9.420e-6
0.170, -9.461e-6
0.169, -9.499e-6
0.168, -9.537e-6
0.167, -9.573e-6
0.166, -9.605e-6
0.165, -9.630e-6
0.164, -9.647e-6
0.163, -9.657e-6
0.162, -9.663e-6
0.161, -9.667e-6
0.160, -9.670e-6
0.159, -9.671e-6
0.158, -9.671e-6
0.157, -9.669e-6
0.156, -9.666e-6
0.155, -9.662e-6
0.154, -9.658e-6
0.153, -9.651e-6
0.152, -9.640e-6
0.151, -9.622e-6
0.150, -9.597e-6
0.149, -9.568e-6
0.148, -9.536e-6
0.147, -9.505e-6
0.146, -9.475e-6
0.145, -9.446e-6
0.144, -9.416e-6
0.143, -9.386e-6
0.142, -9.353e-6
0.141, -9.316e-6
0.140, -9.277e-6
0.139, -9.238e-6
0.138, -9.200e-6
0.137, -9.163e-6
0.136, -9.124e-6
0.135, -9.080e-6
0.134, -9.035e-6
0.133, -8.989e-6
0.132, -8.945e-6
0.131, -8.901e-6
0.130, -8.857e-6
0.129, -8.811e-6
0.128, -8.765e-6
0.127, -8.720e-6
0.126, -8.674e-6
0.125, -8.628e-6
0.124, -8.578e-6
0.123, -8.528e-6
0.122, -8.479e-6
0.121, -8.430e-6
0.120, -8.381e-6
0.119, -8.331e-6
0.118, -8.282e-6
0.117, -8.235e-6
0.116, -8.191e-6
0.115, -8.146e-6
0.114, -8.100e-6
0.113, -8.051e-6
0.112, -8.002e-6
0.111, -7.953e-6
0.110, -7.905e-6
0.109, -7.858e-6
0.108, -7.811e-6
0.107, -7.767e-6
0.106, -7.723e-6
0.105, -7.681e-6
0.104, -7.637e-6
0.103, -7.590e-6
0.102, -7.544e-6
0.101, -7.499e-6
0.100, -7.457e-6
0.099, -7.417e-6
0.098, -7.376e-6
0.097, -7.334e-6
0.096, -7.293e-6
0.095, -7.255e-6
0.094, -7.219e-6
0.093, -7.185e-6
0.092, -7.147e-6
0.091, -7.106e-6
0.090, -7.065e-6
0.089, -7.024e-6
0.088, -6.986e-6
0.087, -6.950e-6
0.086, -6.914e-6
0.085, -6.876e-6
0.084, -6.838e-6
0.083, -6.802e-6
0.082, -6.767e-6
0.081, -6.734e-6
0.080, -6.702e-6
0.079, -6.670e-6
0.078, -6.637e-6
0.077, -6.603e-6
0.076, -6.570e-6
0.075, -6.539e-6
0.074, -6.508e-6
0.073, -6.478e-6
0.072, -6.447e-6
0.071, -6.415e-6
0.070, -6.382e-6
0.069, -6.349e-6
0.068, -6.317e-6
0.067, -6.287e-6
0.066, -6.261e-6
0.065, -6.238e-6
0.064, -6.214e-6
0.063, -6.189e-6
0.062, -6.160e-6
0.061, -6.130e-6
0.060, -6.100e-6
0.059, -6.072e-6
0.058, -6.045e-6
0.057, -6.020e-6
0.056, -5.996e-6
0.055, -5.972e-6
0.054, -5.948e-6
0.053, -5.922e-6
0.052, -5.896e-6
0.051, -5.871e-6
0.050, -5.847e-6
0.049, -5.823e-6
0.048, -5.800e-6
0.047, -5.777e-6
0.046, -5.757e-6
0.045, -5.740e-6
0.044, -5.723e-6
0.043, -5.704e-6
0.042, -5.681e-6
0.041, -5.657e-6
0.040, -5.634e-6
0.039, -5.612e-6
0.038, -5.592e-6
0.037, -5.571e-6
0.036, -5.548e-6
0.035, -5.527e-6
0.034, -5.508e-6
0.033, -5.491e-6
0.032, -5.475e-6
0.031, -5.457e-6
0.030, -5.438e-6
0.029, -5.418e-6
0.028, -5.398e-6
0.027, -5.380e-6
0.026, -5.363e-6
0.025, -5.346e-6
0.024, -5.328e-6
0.023, -5.309e-6
0.022, -5.291e-6
0.021, -5.275e-6
0.020, -5.261e-6
0.019, -5.250e-6
0.018, -5.241e-6
0.017, -5.230e-6
0.016, -5.217e-6
0.015, -5.200e-6
0.014, -5.182e-6
0.013, -5.163e-6
0.012, -5.146e-6
0.011, -5.130e-6
0.010, -5.115e-6
0.009, -5.100e-6
0.008, -5.085e-6
0.007, -5.069e-6
0.006, -5.053e-6
0.005, -5.038e-6
0.004, -5.025e-6
0.003, -5.013e-6
0.002, -5.003e-6
0.001, -4.993e-6
0.000, -4.982e-6
-0.001, -4.970e-6
-0.002, -4.955e-6
-0.003, -4.940e-6
-0.004, -4.925e-6
-0.005, -4.911e-6
-0.006, -4.898e-6
-0.007, -4.886e-6
-0.008, -4.875e-6
-0.009, -4.863e-6
-0.010, -4.852e-6
-0.011, -4.839e-6
-0.012, -4.827e-6
-0.013, -4.814e-6
-0.014, -4.802e-6
-0.015, -4.791e-6
-0.016, -4.780e-6
-0.017, -4.770e-6
-0.018, -4.762e-6
-0.019, -4.755e-6
-0.020, -4.748e-6
-0.021, -4.740e-6
-0.022, -4.729e-6
-0.023, -4.716e-6
-0.024, -4.702e-6
-0.025, -4.688e-6
-0.026, -4.674e-6
-0.027, -4.661e-6
-0.028, -4.650e-6
-0.029, -4.640e-6
-0.030, -4.632e-6
-0.031, -4.623e-6
-0.032, -4.614e-6
-0.033, -4.604e-6
-0.034, -4.594e-6
-0.035, -4.583e-6
-0.036, -4.572e-6
-0.037, -4.561e-6
-0.038, -4.551e-6
-0.039, -4.541e-6
-0.040, -4.532e-6
-0.041, -4.524e-6
-0.042, -4.516e-6
-0.043, -4.510e-6
-0.044, -4.503e-6
-0.045, -4.496e-6
-0.046, -4.488e-6
-0.047, -4.479e-6
-0.048, -4.469e-6
-0.049, -4.459e-6
-0.050, -4.449e-6
-0.051, -4.440e-6
-0.052, -4.430e-6
-0.053, -4.421e-6
-0.054, -4.412e-6
-0.055, -4.404e-6
-0.056, -4.397e-6
-0.057, -4.390e-6
-0.058, -4.383e-6
-0.059, -4.376e-6
-0.060, -4.369e-6
-0.061, -4.361e-6
-0.062, -4.352e-6
-0.063, -4.344e-6
-0.064, -4.335e-6
-0.065, -4.326e-6
-0.066, -4.317e-6
-0.067, -4.308e-6
-0.068, -4.300e-6
-0.069, -4.292e-6
-0.070, -4.286e-6
-0.071, -4.280e-6
-0.072, -4.275e-6
-0.073, -4.271e-6
-0.074, -4.267e-6
-0.075, -4.264e-6
-0.076, -4.260e-6
-0.077, -4.256e-6
-0.078, -4.250e-6
-0.079, -4.244e-6
-0.080, -4.237e-6
-0.081, -4.228e-6
-0.082, -4.220e-6
-0.083, -4.211e-6
-0.084, -4.202e-6
-0.085, -4.194e-6
-0.086, -4.186e-6
-0.087, -4.178e-6
-0.088, -4.172e-6
-0.089, -4.165e-6
-0.090, -4.159e-6
-0.091, -4.154e-6
-0.092, -4.149e-6
-0.093, -4.144e-6
-0.094, -4.138e-6
-0.095, -4.133e-6
-0.096, -4.128e-6
-0.097, -4.122e-6
-0.098, -4.117e-6
-0.099, -4.111e-6
-0.100, -4.104e-6
-0.101, -4.098e-6
-0.102, -4.091e-6
-0.103, -4.085e-6
-0.104, -4.078e-6
-0.105, -4.072e-6
-0.106, -4.066e-6
-0.107, -4.060e-6
-0.108, -4.054e-6
-0.109, -4.049e-6
-0.110, -4.044e-6
-0.111, -4.039e-6
-0.112, -4.035e-6
-0.113, -4.031e-6
-0.114, -4.028e-6
-0.115, -4.024e-6
-0.116, -4.021e-6
-0.117, -4.017e-6
-0.118, -4.014e-6
-0.119, -4.010e-6
-0.120, -4.006e-6
-0.121, -4.001e-6
-0.122, -3.996e-6
-0.123, -3.991e-6
-0.124, -3.985e-6
-0.125, -3.980e-6
-0.126, -3.974e-6
-0.127, -3.968e-6
-0.128, -3.963e-6
-0.129, -3.957e-6
-0.130, -3.951e-6
-0.131, -3.946e-6
-0.132, -3.940e-6
-0.133, -3.935e-6
-0.134, -3.929e-6
-0.135, -3.924e-6
-0.136, -3.919e-6
-0.137, -3.914e-6
-0.138, -3.910e-6
-0.139, -3.906e-6
-0.140, -3.902e-6
-0.141, -3.899e-6
-0.142, -3.895e-6
-0.143, -3.891e-6
-0.144, -3.887e-6
-0.145, -3.884e-6
-0.146, -3.880e-6
-0.147, -3.876e-6
-0.148, -3.871e-6
-0.149, -3.867e-6
-0.150, -3.863e-6
-0.151, -3.858e-6
-0.152, -3.854e-6
-0.153, -3.851e-6
-0.154, -3.847e-6
-0.155, -3.843e-6
-0.156, -3.839e-6
-0.157, -3.835e-6
-0.158, -3.831e-6
-0.159, -3.827e-6
-0.160, -3.823e-6
-0.161, -3.820e-6
-0.162, -3.816e-6
-0.163, -3.813e-6
-0.164, -3.809e-6
-0.165, -3.806e-6
-0.166, -3.803e-6
-0.167, -3.800e-6
-0.168, -3.797e-6
-0.169, -3.794e-6
-0.170, -3.791e-6
-0.171, -3.789e-6
-0.172, -3.786e-6
-0.173, -3.784e-6
-0.174, -3.782e-6
-0.175, -3.780e-6
-0.176, -3.779e-6
-0.177, -3.777e-6
-0.178, -3.776e-6
-0.179, -3.775e-6
-0.180, -3.773e-6
-0.181, -3.771e-6
-0.182, -3.769e-6
-0.183, -3.767e-6
-0.184, -3.765e-6
-0.185, -3.763e-6
-0.186, -3.761e-6
-0.187, -3.758e-6
-0.188, -3.756e-6
-0.189, -3.753e-6
-0.190, -3.750e-6
-0.191, -3.747e-6
-0.192, -3.743e-6
-0.193, -3.740e-6
-0.194, -3.736e-6
-0.195, -3.733e-6
-0.196, -3.729e-6
-0.197, -3.725e-6
-0.198, -3.722e-6
-0.199, -3.718e-6
-0.200, -3.656e-6
-0.199, -3.600e-6
-0.198, -3.554e-6
-0.197, -3.518e-6
-0.196, -3.497e-6
-0.195, -3.482e-6
-0.194, -3.468e-6
-0.193, -3.452e-6
-0.192, -3.438e-6
-0.191, -3.426e-6
-0.190, -3.415e-6
-0.189, -3.405e-6
-0.188, -3.395e-6
-0.187, -3.385e-6
-0.186, -3.375e-6
-0.185, -3.364e-6
-0.184, -3.353e-6
-0.183, -3.343e-6
-0.182, -3.333e-6
-0.181, -3.323e-6
-0.180, -3.315e-6
-0.179, -3.307e-6
-0.178, -3.300e-6
-0.177, -3.295e-6
-0.176, -3.291e-6
-0.175, -3.289e-6
-0.174, -3.287e-6
-0.173, -3.284e-6
-0.172, -3.281e-6
-0.171, -3.277e-6
-0.170, -3.272e-6
-0.169, -3.265e-6
-0.168, -3.258e-6
-0.167, -3.250e-6
-0.166, -3.240e-6
-0.165, -3.231e-6
-0.164, -3.220e-6
-0.163, -3.210e-6
-0.162, -3.201e-6
-0.161, -3.192e-6
-0.160, -3.184e-6
-0.159, -3.176e-6
-0.158, -3.170e-6
-0.157, -3.163e-6
-0.156, -3.157e-6
-0.155, -3.150e-6
-0.154, -3.144e-6
-0.153, -3.138e-6
-0.152, -3.131e-6
-0.151, -3.125e-6
-0.150, -3.118e-6
-0.149, -3.112e-6
-0.148, -3.105e-6
-0.147, -3.099e-6
-0.146, -3.093e-6
-0.145, -3.088e-6
-0.144, -3.082e-6
-0.143, -3.076e-6
-0.142, -3.071e-6
-0.141, -3.066e-6
-0.140, -3.062e-6
-0.139, -3.057e-6
-0.138, -3.053e-6
-0.137, -3.049e-6
-0.136, -3.045e-6
-0.135, -3.042e-6
-0.134, -3.038e-6
-0.133, -3.034e-6
-0.132, -3.030e-6
-0.131, -3.025e-6
-0.130, -3.020e-6
-0.129, -3.015e-6
-0.128, -3.009e-6
-0.127, -3.004e-6
-0.126, -2.998e-6
-0.125, -2.993e-6
-0.124, -2.987e-6
-0.123, -2.982e-6
-0.122, -2.977e-6
-0.121, -2.972e-6
-0.120, -2.967e-6
-0.119, -2.962e-6
-0.118, -2.957e-6
-0.117, -2.951e-6
-0.116, -2.947e-6
-0.115, -2.942e-6
-0.114, -2.938e-6
-0.113, -2.934e-6
-0.112, -2.930e-6
-0.111, -2.927e-6
-0.110, -2.924e-6
-0.109, -2.921e-6
-0.108, -2.917e-6
-0.107, -2.914e-6
-0.106, -2.911e-6
-0.105, -2.907e-6
-0.104, -2.903e-6
-0.103, -2.899e-6
-0.102, -2.895e-6
-0.101, -2.891e-6
-0.100, -2.887e-6
-0.099, -2.883e-6
-0.098, -2.878e-6
-0.097, -2.874e-6
-0.096, -2.870e-6
-0.095, -2.866e-6
-0.094, -2.862e-6
-0.093, -2.857e-6
-0.092, -2.853e-6
-0.091, -2.849e-6
-0.090, -2.844e-6
-0.089, -2.840e-6
-0.088, -2.836e-6
-0.087, -2.832e-6
-0.086, -2.828e-6
-0.085, -2.825e-6
-0.084, -2.821e-6
-0.083, -2.818e-6
-0.082, -2.815e-6
-0.081, -2.812e-6
-0.080, -2.809e-6
-0.079, -2.807e-6
-0.078, -2.805e-6
-0.077, -2.802e-6
-0.076, -2.800e-6
-0.075, -2.799e-6
-0.074, -2.797e-6
-0.073, -2.795e-6
-0.072, -2.794e-6
-0.071, -2.792e-6
-0.070, -2.790e-6
-0.069, -2.787e-6
-0.068, -2.785e-6
-0.067, -2.782e-6
-0.066, -2.779e-6
-0.065, -2.776e-6
-0.064, -2.772e-6
-0.063, -2.768e-6
-0.062, -2.764e-6
-0.061, -2.760e-6
-0.060, -2.755e-6
-0.059, -2.751e-6
-0.058, -2.746e-6
-0.057, -2.742e-6
-0.056, -2.738e-6
-0.055, -2.734e-6
-0.054, -2.730e-6
-0.053, -2.725e-6
-0.052, -2.720e-6
-0.051, -2.716e-6
-0.050, -2.712e-6
-0.049, -2.709e-6
-0.048, -2.705e-6
-0.047, -2.702e-6
-0.046, -2.699e-6
-0.045, -2.696e-6
-0.044, -2.692e-6
-0.043, -2.689e-6
-0.042, -2.687e-6
-0.041, -2.684e-6
-0.040, -2.681e-6
